# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=585909156
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1a_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_aux_unscaled
-183.671,0.978628,0.562545,3,7,0,184.013,5.34582,-1.06426,0.442272,-0.0360266,2.38394,0.426281,0.486159,9.08876,-1.16745,-1.2396,0.903216,-8.5698
-182.921,0.972603,0.562545,3,7,0,184.519,5.38096,-0.388983,-0.630912,-0.0132692,-2.07978,1.66689,-0.80265,13.2742,3.31581,-0.223269,-0.565374,-2.13904
-183.444,0.941434,0.562545,2,7,0,184.358,5.45068,0.0148337,-0.618811,-0.00258571,11.2976,0.934046,0.19754,5.00513,11.8513,0.287821,-0.603561,-0.66887
-183.415,0.969859,0.562545,3,7,0,185.012,5.25344,-0.473049,-0.1435,-0.00933629,-3.55585,0.457768,-1.86786,-7.73678,-12.6636,-0.396025,0.0613684,-2.4442
-186.501,0.819612,0.562545,2,7,0,189.092,5.56304,-0.360913,-1.51076,0.00647624,-23.1601,-0.237259,0.82912,-4.10587,25.2581,-0.082558,-1.67668,-2.47224
-186.996,0.992527,0.562545,3,7,0,189.415,5.16272,0.331247,0.878029,-0.0819028,-9.38041,-0.385751,1.10446,27.7838,-27.7595,0.528178,1.30564,-27.1691
-191.063,0.829585,0.562545,2,3,0,192.052,5.12069,0.762572,1.7851,-0.103983,-1.12685,-0.810709,-1.39182,-0.718594,-35.3639,0.972134,2.45369,-37.95
-189.087,1,0.562545,1,1,0,191.045,5.14755,0.520645,1.56382,-0.0932487,14.2544,-0.799149,-1.12287,13.942,-30.6404,0.679273,2.18641,-32.36
-183.599,1,0.562545,2,3,0,190.141,5.26831,0.0825601,-0.864731,-0.0210708,-23.0006,0.849798,2.72908,-24.2763,-11.0604,0.418276,-0.924524,-5.24748
-188.395,0.737178,0.562545,2,3,0,188.74,5.21291,1.50345,-2.06238,0.00529252,3.87679,0.649412,-0.0423572,8.17097,-17.224,2.363,-2.60691,-2.46018
-185.411,0.997399,0.562545,3,7,0,189.69,5.53429,-1.08161,0.314278,0.0158248,3.67835,-2.05627,2.6492,-2.17373,21.3703,-1.22842,0.699794,0.90865
-183.778,0.998677,0.562545,3,7,0,186.178,5.29117,0.0739983,-0.0692453,-0.0788475,20.0944,-1.20889,0.667303,0.420094,-9.12744,0.328616,0.106596,-20.8437
-183.884,0.956496,0.562545,3,7,0,185.569,5.43705,-0.371448,-0.11754,0.0767337,15.0492,-0.0550893,0.650238,-16.8623,8.67853,-0.285343,0.0495324,18.137
-184.052,0.979672,0.562545,3,7,0,185.216,5.28696,-0.0181157,-0.0578741,-0.09026,-7.52776,-0.175251,-0.86071,17.814,-9.95709,0.210097,0.139712,-24.26
-184.495,0.95027,0.562545,2,3,0,185.174,5.25335,-0.17433,-0.499425,-0.0897054,5.22583,-0.266357,-0.344504,15.7957,-14.8836,0.0696593,-0.415177,-24.7297
-184.416,1,0.562545,3,7,0,185.017,5.46761,0.163857,0.288763,0.0821158,0.647552,-0.918091,0.215132,11.9852,11.771,0.330533,0.485253,18.3848
-183.924,0.998855,0.562545,3,7,0,184.924,5.25229,-0.0425769,-0.230462,-0.0642345,-2.02018,-0.948015,-0.879214,-13.6245,-14.292,0.191532,-0.0902534,-17.4244
-183.881,0.919739,0.562545,3,7,0,186.001,5.37129,-0.863137,0.579236,0.0571297,13.7623,-0.618956,0.501697,23.4569,1.82116,-0.974685,0.97052,14.1474
-184.31,0.972073,0.562545,2,3,0,184.787,5.41653,-1.11961,0.819723,0.0217601,1.24781,0.436838,-0.483063,-12.5943,7.27365,-1.33682,1.33093,5.25337
-186.813,0.889038,0.562545,3,7,0,189.24,5.4241,2.11391,-0.541788,-0.0406802,-21.1835,-0.536408,-0.747805,10.2538,9.2485,3.02795,-0.795675,-12.5885
-184.344,0.968965,0.562545,2,7,0,188.609,5.36886,1.09529,-0.96986,-0.0221928,-12.1062,-3.04941,-0.646678,9.92014,1.82172,1.73885,-1.19408,-5.63317
-184.211,0.998332,0.562545,3,7,0,185.788,5.21823,-0.799267,-0.486704,-0.0175233,1.92196,-1.70208,1.07121,6.85259,-17.3511,-0.768887,-0.327355,-5.45757
-183.6,0.997424,0.562545,3,7,0,184.766,5.43821,-0.30203,-0.931865,0.0243224,-14.4261,-0.730958,-0.462039,-2.59448,9.77283,-0.0886305,-0.95608,6.3505
-185.064,0.903932,0.562545,3,7,0,187.391,5.24965,-0.507396,0.382309,-0.0999416,2.13583,1.31293,1.12392,24.7677,-15.7451,-0.509036,0.799886,-28.31
-185.607,0.961753,0.562545,3,7,0,187.358,5.18192,-0.168698,-0.805981,-0.0685611,7.1467,0.456354,-1.13272,22.1192,-24.3258,0.112071,-0.817287,-21.2489
-185.131,0.942884,0.562545,3,7,0,188.062,5.47868,-0.105429,0.482457,0.106309,26.0625,-0.115157,0.353576,-0.742067,12.3151,-0.0269609,0.738222,23.1692
-183.446,0.821475,0.562545,2,7,0,193.648,5.26427,0.0063942,-0.0692901,0.0414152,-42.121,0.227808,-1.28805,-32.0709,-10.219,0.189361,0.0769292,9.99609
-182.872,0.987073,0.562545,3,7,0,184.212,5.39629,-0.359408,-0.288536,-0.0174562,-11.5599,-0.437409,-0.348579,18.2811,5.29287,-0.229294,-0.134377,-3.42861
-183.255,0.945313,0.562545,3,7,0,184.465,5.30399,0.19112,0.474696,0.0242293,2.33364,0.348836,-1.68873,-4.46528,-5.92883,0.362724,0.737937,6.31772
-183.344,0.954934,0.562545,3,7,0,185.11,5.43252,-0.613624,-0.54922,-0.023439,-11.1109,1.81191,-0.0300965,6.45561,10.018,-0.520637,-0.429927,-5.4076
-183.276,1,0.562545,3,7,0,183.782,5.30658,-0.797441,-0.722721,0.00548497,-8.21448,0.539057,0.464042,4.16575,-5.84015,-0.737989,-0.631345,2.46669
-182.876,1,0.562545,3,7,0,183.342,5.40219,-0.110924,-0.0494429,-0.0150265,2.34077,0.86657,0.671446,-1.15115,6.01296,0.0578261,0.135062,-3.02504
-186.823,0.819373,0.562545,2,7,0,187.214,5.59341,0.816195,-0.306408,0.00598983,5.89249,0.590375,-0.173045,7.44503,28.9674,1.26409,-0.31287,-4.88955
-185.568,0.999843,0.562545,3,7,0,188.302,5.55387,0.189611,-0.715734,0.0498275,-14.5259,-1.71289,-0.72995,17.3995,22.1438,0.490464,-0.745055,8.4125
-183.797,0.963205,0.562545,2,7,0,187.25,5.45178,0.601197,-0.243887,0.0329972,-24.5634,0.763853,1.1418,-9.72504,11.1649,0.962332,-0.209009,7.59592
-185.811,0.870794,0.562545,3,7,0,187.405,5.48492,-0.369191,0.227337,-0.114732,7.48577,1.25347,-0.322059,19.6493,20.1147,-0.297764,0.584569,-33.7267
-183.972,1,0.562545,3,7,0,186.664,5.37123,-1.09851,-0.750269,0.0614137,-16.4738,0.295151,-0.519398,26.7154,1.79864,-1.11591,-0.640736,15.7297
-184.418,0.93287,0.562545,3,7,0,187.011,5.46564,0.189625,-0.301069,0.0867371,7.56913,-1.06674,-1.00641,28.0958,11.4595,0.424361,-0.237842,19.5587
-184.467,0.996484,0.562545,3,7,0,185.319,5.4784,-0.664925,0.220381,0.070611,-6.28905,-0.837548,0.416542,-13.6788,13.1949,-0.685913,0.49833,15.7736
-183.664,0.918201,0.562545,3,7,0,187.269,5.45766,0.326417,0.355275,0.0130004,-7.81697,2.33612,0.147213,-26.722,12.3234,0.553323,0.577395,2.65373
-183.348,0.962223,0.562545,2,7,0,184.868,5.30359,-0.162385,-0.509774,0.0539373,15.5592,0.714508,0.884044,-2.46248,-5.63175,0.0248388,-0.450349,13.6178
-184.634,0.874042,0.562545,2,3,0,186.111,5.24,-0.183361,0.104178,0.097654,10.0854,0.0298412,-1.32709,-13.5826,-11.5855,-0.0813572,0.291887,21.7884
-185.095,0.965437,0.562545,3,7,0,186.863,5.26517,-0.119708,1.58039,0.00458785,13.4616,0.234044,-0.524639,-21.0535,-10.8892,-0.166977,2.17797,-0.0420123
-184.646,0.992252,0.562545,3,7,0,185.786,5.29736,-0.187373,1.44768,-0.0265922,-8.60458,-0.0625351,1.43848,3.51177,-7.42068,-0.239482,2.05654,-7.3496
-183.889,0.926994,0.562545,2,7,0,187.337,5.37678,-1.19934,-0.896266,0.0368724,-8.33965,0.683098,2.67038,-10.737,2.52257,-1.22615,-0.8044,10.2048
-184.329,0.98068,0.562545,3,7,0,185.499,5.39915,0.795865,0.421976,0.0795864,-2.50745,1.33091,0.890607,-10.3185,4.65911,1.09799,0.579814,18.624
-184.796,0.976392,0.562545,3,7,0,186.222,5.51121,0.487671,-0.801429,0.00316837,6.92886,1.28886,0.48404,16.6148,19.101,0.91084,-0.893698,-1.42975
-184,0.956879,0.562545,3,7,0,187.085,5.21346,-0.444998,-0.0590367,0.0124444,7.76421,0.526975,-2.6343,4.73527,-16.914,-0.374251,0.154968,1.81139
-183.339,0.966102,0.562545,3,7,0,185.355,5.37922,0.0590793,0.766142,0.0174955,-18.4853,-0.51266,1.05172,4.91466,2.91193,0.161631,1.12233,4.78898
-183.129,0.838078,0.562545,3,7,0,189.25,5.32699,0.0576742,-0.784016,-0.0283262,-1.52422,-1.83285,-0.65688,49.1186,-3.59671,0.380053,-0.81914,-6.26527
-182.951,0.957048,0.562545,3,7,0,184.58,5.39287,-0.423869,0.061757,0.0200611,5.45449,0.641506,-1.84769,-4.22732,4.50648,-0.363457,0.300035,5.80197
-184.319,0.81686,0.562545,2,3,0,186.388,5.50751,-0.596315,-0.231703,-0.0150217,18.6185,-0.281024,-0.66463,-14.2678,19.3397,-0.541908,-0.0317854,-5.51225
-183.752,0.967251,0.562545,3,7,0,186.215,5.27501,0.35176,-0.0624175,0.0629261,21.2028,-0.0214285,-0.154869,16.6954,-8.62604,0.610523,0.0401615,14.9093
-183.317,0.984199,0.562545,3,7,0,184.829,5.41041,-0.256587,-0.258101,-0.0588375,-10.4725,1.56135,-0.655552,3.09186,7.69827,-0.0876275,-0.0965909,-14.7798
-183.162,0.997685,0.562545,3,7,0,183.66,5.33328,0.203629,-0.693351,0.028941,-6.26029,0.0257898,0.238349,12.5332,-2.47836,0.518269,-0.720138,7.94748
-184.993,0.904101,0.562545,2,7,0,186.141,5.20972,-1.16539,0.327817,-0.0266397,-4.2584,-1.20819,0.952345,-10.1699,-18.7722,-1.3515,0.762544,-8.71944
-184.805,0.963135,0.562545,3,7,0,188.055,5.51991,0.0801352,-0.562467,0.0563164,0.390124,-2.61636,1.21742,11.3639,18.1321,0.332476,-0.543331,11.3411
-185.31,0.894298,0.562545,3,7,0,189.387,5.19929,-1.10872,-0.0632454,-0.0565513,19.2742,-2.14989,0.317693,-20.5244,-21.3619,-1.23258,0.276518,-17.0887
-183.594,1,0.562545,2,7,0,185.599,5.47096,0.0449511,-0.229582,-0.00990179,16.0272,1.21048,-0.165802,14.0377,14.566,0.279547,-0.115027,-3.13311
-183.839,0.93329,0.562545,3,7,0,185.57,5.42244,0.602777,-0.911986,-0.0174965,12.6078,-1.09511,1.27008,2.18967,8.61782,1.09148,-1.05315,-4.38956
-183.575,1,0.562545,3,7,0,184.628,5.26061,0.0555638,-0.570172,0.0372811,-6.40525,-1.09175,1.06747,2.88426,-10.7212,0.312303,-0.549224,9.02238
-186.197,0.839442,0.562545,2,3,0,187.167,5.25182,-1.14678,-2.09067,0.0295994,-11.6512,0.443604,-0.679844,8.64225,-11.9046,-1.01589,-2.29593,7.20925
-187.545,0.893021,0.562545,3,7,0,191.33,5.16068,-1.78643,0.83907,0.0383819,2.24545,0.325768,3.10056,-1.36383,-22.0628,-2.16974,1.41741,4.93086
-185.566,0.994079,0.562545,3,7,0,189.612,5.25028,-0.940517,-0.670536,0.120238,20.1467,2.12336,-1.27693,-7.1582,-10.0816,-0.929652,-0.572824,26.8901
-183.658,1,0.562545,3,7,0,185.645,5.26276,-0.355744,-0.673206,0.0442071,7.45545,0.972522,0.369668,-26.3038,-10.3319,-0.194639,-0.628733,10.8476
-187.336,0.799875,0.562545,2,3,0,187.727,5.24832,0.227335,-2.47938,0.0570137,-5.32835,-0.42923,0.661988,4.28723,-11.6538,0.735024,-2.92092,12.3288
-187.071,0.996204,0.562545,3,7,0,190.539,5.45256,-1.3991,1.46102,-0.0750767,4.53351,-2.00331,-1.61577,-21.9558,13.9661,-1.84818,2.31648,-22.4015
-187.959,0.987949,0.562545,3,7,0,189.729,5.30935,1.28062,-2.05841,0.10442,19.5574,-0.00646686,-0.620126,0.780561,-4.5177,1.93513,-2.48099,22.6699
-184.927,0.996645,0.562545,3,7,0,189.232,5.50001,-0.884731,0.204667,-0.0539021,2.03551,-1.8861,2.28688,-22.5719,19.876,-0.977166,0.58807,-16.0682
-184.833,0.985833,0.562545,3,7,0,187.526,5.24224,-1.4501,-0.885171,0.0250709,11.9961,-2.21533,0.381066,-12.1551,-13.1318,-1.5449,-0.757787,5.99949
-185.156,0.880355,0.562545,3,7,0,189.812,5.24792,-1.29558,0.660152,0.0602923,-4.46185,-0.816395,-3.23283,-12.104,-11.6208,-1.52171,1.11674,13.4273
-185.283,0.994738,0.562545,3,7,0,187.017,5.45623,0.825856,-0.959943,-0.0746905,10.4082,0.660435,-0.531957,22.6519,14.4779,1.4526,-1.16588,-21.2167
-185.696,0.987845,0.562545,3,7,0,188.308,5.32402,0.631252,0.454954,0.141722,11.6726,2.12278,-1.06609,-0.823858,-2.83567,0.860569,0.616693,31.3018
-188.474,0.93364,0.562545,3,7,0,189.468,5.15933,0.646473,-0.2011,0.179388,-9.51534,-0.524679,-0.772406,-11.9746,-16.7643,0.920866,-0.171375,35.0786
-182.928,0.995544,0.562545,3,7,0,188.858,5.41356,-0.239186,-0.169768,-0.00356935,-17.8469,1.07913,-0.229994,45.8719,7.28318,-0.0944681,-0.00432072,-0.181898
-186.848,0.840156,0.562545,2,7,0,187.36,5.5443,-1.6508,0.459832,0.054708,-3.05126,0.886445,-0.30599,-8.94463,20.8753,-1.94455,0.915792,9.4655
-183.004,0.978238,0.562545,2,3,0,187.709,5.38102,-0.238343,-0.7922,-0.00415696,22.2154,-2.1046,1.24489,15.089,3.26255,-0.0127257,-0.789527,0.11778
-183.279,0.98478,0.562545,3,7,0,183.488,5.28778,-0.224564,0.325036,0.0322297,-2.16451,-0.186228,-0.515237,6.11055,-7.70103,-0.145549,0.597671,8.17379
-184.906,0.86795,0.562545,2,5,0,186.674,5.4285,0.705966,-1.4026,-0.043699,11.8366,0.60796,-1.323,-13.6185,9.89278,1.32079,-1.70473,-11.8281
-184.34,0.986712,0.562545,3,7,0,186.581,5.27575,-0.923324,0.862886,0.0327487,-0.727928,-2.44111,0.026639,8.18729,-9.07696,-1.09012,1.34989,7.62423
-187.771,0.865153,0.562545,3,7,0,188.945,5.50382,1.09286,-1.48497,0.12013,-1.83808,-0.144177,0.16881,24.063,14.4091,1.62842,-1.75851,24.5197
-184.902,1,0.562545,2,3,0,188.111,5.42586,-0.0733834,-1.16897,0.0999024,13.5819,1.81738,-1.21921,18.6279,7.16089,0.186797,-1.26418,23.1428
-184.366,0.999861,0.562545,3,7,0,186.005,5.37291,0.127526,0.320688,-0.10704,-14.3905,-0.522531,1.20226,-7.30677,2.77471,0.353315,0.62356,-28.9799
-184.302,0.979964,0.562545,2,3,0,185.192,5.3421,0.367947,-0.259361,-0.105019,2.85889,0.102245,0.687634,-18.4156,-1.90406,0.766692,-0.181443,-28.2606
-185.093,0.960896,0.562545,3,7,0,186.701,5.26971,0.599437,1.48282,0.0207151,4.06751,-0.587735,-0.0203622,26.802,-10.0095,0.756621,1.94865,4.05819
-184.773,0.999865,0.562545,3,7,0,185.971,5.41686,-0.900847,-1.73351,-0.025591,-11.2321,-1.1411,-0.369072,-8.7307,8.03772,-0.731261,-1.89837,-5.66688
-183.972,0.989799,0.562545,3,7,0,186.15,5.24708,0.299433,0.674542,-0.0112019,1.8169,1.0934,1.91883,12.6438,-13.5098,0.488081,0.995939,-3.72564
-185.821,0.912611,0.562545,3,7,0,186.584,5.54807,0.82588,-0.55421,-0.00754988,8.31973,-0.672209,-0.826936,4.78672,24.11,1.32105,-0.627389,-6.05848
-183.725,1,0.562545,3,7,0,186.387,5.45104,-0.0412303,0.602883,0.0273455,19.1875,1.32685,-1.02,-6.23818,11.2052,0.0528611,0.924193,6.26497
-183.714,0.992796,0.562545,3,7,0,184.743,5.25846,-0.336327,-0.739229,-0.0413242,4.36773,0.442271,-1.23242,12.1429,-12.8307,-0.130132,-0.707771,-10.6533
-184.075,0.960546,0.562545,3,7,0,185.786,5.4387,0.530042,0.621092,-0.0473929,6.37166,-0.374263,0.232289,27.2872,11.3435,0.810555,0.91885,-12.8914
-182.757,0.997918,0.562545,2,3,0,184.148,5.37436,-0.0310559,-0.239301,-0.0111233,-10.9816,-0.884955,-0.903407,12.0681,2.47298,0.18388,-0.117077,-1.76385
-183.821,0.80282,0.562545,1,3,0,186.946,5.33817,0.0914991,1.15064,-0.0118234,-7.01201,0.263339,2.73287,0.470079,-2.07411,0.158939,1.62624,-2.7934
-183.685,0.926355,0.562545,3,7,0,185.851,5.40819,0.131268,0.775449,0.0425092,-12.9956,-0.0307475,1.17281,-21.5709,6.03711,0.246069,1.10797,10.4052
-183.765,0.978537,0.562545,3,7,0,185.089,5.33043,-0.6551,-1.26004,-0.0415569,17.4631,-0.17592,-0.19726,-1.7625,-3.23377,-0.472092,-1.33099,-9.45788
-184.969,0.875816,0.562545,3,7,0,187.557,5.4134,-1.41427,-1.01278,0.0738747,1.33096,-1.43197,-2.18113,2.538,6.22266,-1.47759,-0.929768,18.1227
-184.221,1,0.562545,3,7,0,185.496,5.34461,1.3491,0.234376,-0.0129263,-6.62311,0.116795,0.604393,-21.873,-1.26662,1.89443,0.30153,-3.32767
-183.736,0.998666,0.562545,3,7,0,184.637,5.34573,-1.41177,-0.357771,0.0116288,9.72562,-1.03021,-0.565971,0.571721,-1.07182,-1.56488,-0.098012,4.05114
-186.563,0.909025,0.562545,3,7,0,187.269,5.40884,1.48533,-1.19338,-0.0847972,-0.948462,1.2872,0.541615,1.01777,7.87963,2.37658,-1.57549,-24.2855
-183.196,0.98457,0.562545,2,3,0,187.227,5.28378,0.116487,-0.542943,0.0104307,-10.3394,-2.29123,1.24629,23.8329,-8.52467,0.400483,-0.521571,3.01855
-184.968,0.88803,0.562545,2,3,0,185.548,5.21439,-1.22463,0.456082,-0.00316347,-11.1673,0.243161,-0.282431,0.207005,-17.3348,-1.43526,0.91201,-2.53439
-185.748,0.979787,0.562545,2,3,0,186.132,5.18423,-1.04725,0.860667,0.00645117,-0.516803,0.799297,0.537917,4.77136,-20.6604,-1.25663,1.38909,-1.55109
-183.983,0.992781,0.562545,3,7,0,187.066,5.32237,-0.213018,-1.24311,-0.0643099,-22.3679,-1.08503,1.17484,-2.53521,-4.50891,0.11518,-1.37685,-16.0273
-183.86,0.850347,0.562545,3,7,0,189.795,5.41037,-0.792506,-0.204819,0.07364,6.87911,-0.504582,-3.81568,1.85558,5.90471,-0.796776,-0.00964932,17.9262
-184.138,0.956138,0.562545,3,7,0,185.51,5.30478,0.290035,-0.447824,-0.0922382,3.99926,0.13542,-1.4312,-15.9909,-7.36577,0.681853,-0.418666,-24.6467
-190.735,0.778483,0.562545,3,7,0,191.782,5.56204,-0.0160006,-0.800392,-0.173205,-11.9903,0.68632,-0.0477455,-11.7155,35.9935,0.388871,-0.83997,-57.7702
-186.668,1,0.562545,2,3,0,191.695,5.45265,0.0647742,-1.30688,-0.133194,27.3723,-0.0476335,0.732618,-28.882,15.7006,0.552473,-1.52848,-38.5458
-184.484,0.996739,0.562545,3,7,0,188.123,5.25175,-0.206663,-0.524021,0.0940967,6.05945,0.725193,-2.31396,-24.9198,-10.473,-0.0425265,-0.467541,21.4669
-183.365,0.94348,0.562545,3,7,0,186.726,5.40991,-0.723135,0.1645,-0.0397679,-10.2308,-1.6809,0.305776,30.9008,7.3444,-0.758991,0.503491,-9.67554
-184.623,0.938649,0.562545,3,7,0,185.075,5.39089,-0.199053,-1.34874,0.0853262,6.52509,-0.64071,0.271714,-7.05288,3.7511,0.0589405,-1.47251,20.5252
-189.42,0.910533,0.562545,3,7,0,190.036,5.25059,1.33016,2.26844,-0.0911381,8.11648,-0.919741,-0.254352,-2.58096,-15.3315,1.64851,2.98322,-28.3029
-191.062,0.89183,0.562545,3,7,0,195.936,5.32252,-1.02569,-3.60674,0.0773535,25.53,-0.914904,0.127008,30.313,-3.38197,-0.711454,-4.14361,17.8454
-189.182,0.996896,0.562545,3,7,0,192.947,5.39841,0.648969,2.22985,-0.132037,1.47934,-0.484897,-3.04187,-6.72797,6.99223,0.755407,3.10628,-39.6033
-183.062,0.981207,0.562545,2,3,0,189.934,5.34056,-0.739407,0.0681826,-0.0290663,-5.52539,-0.803817,-3.14833,36.8431,-1.83639,-0.766184,0.375719,-6.38281
-184.857,0.890567,0.562545,2,3,0,185.272,5.3784,-1.53909,0.216241,0.0764987,-1.37654,-0.874784,0.483735,-4.81849,2.50184,-1.76698,0.586221,18.3966
-184.152,0.997385,0.562545,3,7,0,185.579,5.3266,1.09581,-0.491062,-0.0449735,-0.43889,-0.254956,0.461268,25.8812,-3.7704,1.70234,-0.589877,-11.6634
-187.23,0.719756,0.562545,2,3,0,190.522,5.28676,2.23619,-0.880445,0.0203416,6.10954,-1.98896,0.554918,-28.6319,-8.00717,3.11941,-1.20459,2.90682
-186.692,1,0.562545,1,1,0,187.345,5.29917,2.07868,-0.914007,0.0159321,-4.46234,1.2205,-0.2689,2.62265,-6.60111,2.93167,-1.2299,2.25579
-185.92,0.982441,0.562545,2,3,0,187.767,5.24539,1.61385,-0.656119,0.0476973,0.917975,-2.07613,0.886656,2.73249,-12.1994,2.26734,-0.837543,9.6562
-183.52,1,0.562545,2,3,0,185.852,5.31055,0.869385,-0.20109,0.00153021,11.3219,-1.89899,0.755701,-12.1851,-5.40056,1.3225,-0.187165,0.623945
-183.599,0.991903,0.562545,3,7,0,184.315,5.42814,-0.163016,-0.27021,0.0656129,4.29005,-1.3241,0.147234,-2.20765,7.91363,-0.00721302,-0.157567,15.8616
-183.68,0.982958,0.562545,3,7,0,184.76,5.29278,-0.016727,-0.290826,-0.0756212,3.66877,1.62622,-0.305072,-5.15334,-8.83916,0.240103,-0.169465,-19.7625
-183.481,0.9398,0.562545,3,7,0,186.096,5.41953,-0.641005,-0.20621,0.0522165,1.09867,-0.908977,0.147811,-34.2256,7.17589,-0.60753,-0.0203256,13.0867
