# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=269645765
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_aux_unscaled
-182.777,0.992904,0.458455,3,7,0,183.577,5.40932,-0.0361384,-0.0352181,-0.0217464,-4.51525,18.8181,5.27685,13.9972,7.00882,-5.24814,-4.4028,-4.52552
-183.801,0.921233,0.458455,3,7,0,184.628,5.29096,-0.0133624,-0.018378,0.0890185,2.62166,11.7546,-21.9788,10.8705,-6.54841,5.35557,0.334542,21.2384
-186.207,0.915721,0.458455,3,7,0,187.47,5.48527,-0.0199804,-0.0946267,0.0921512,11.0702,-19.6915,-3.25324,-14.2494,13.3419,24.5706,-46.849,17.2244
-185.322,0.999175,0.458455,3,7,0,187.808,5.46426,-0.00896366,-0.0595812,0.111671,-7.81279,10.3319,47.6761,4.91262,10.7678,20.0723,-26.5681,23.8943
-185.197,0.999918,0.458455,3,7,0,186.97,5.37948,-0.0855107,-0.0427351,0.116835,10.9599,23.218,-9.52419,19.0179,2.41289,-32.119,6.53172,25.447
-183.102,0.98766,0.458455,3,7,0,186.208,5.28899,-0.0573999,-0.0436307,-0.00524079,0.952148,-45.2117,12.0963,25.4144,-8.14922,-18.5983,-2.88875,-1.02921
-183.094,0.9948,0.458455,3,7,0,183.651,5.37394,0.0141788,0.00115334,0.0272543,7.19164,16.8521,10.4116,-1.85654,2.24111,19.4411,5.06106,7.1371
-183.229,0.985677,0.458455,3,7,0,183.941,5.41155,0.00488179,0.000479295,-0.0438606,1.80636,-14.1595,-4.0083,-15.9641,7.625,14.8083,9.02791,-10.9797
-185.535,0.891302,0.458455,2,3,0,185.76,5.41274,0.0144518,0.00780766,-0.129752,-4.24467,-3.94947,-1.46513,-8.06865,9.24059,23.6831,13.4882,-37.1294
-183.492,1,0.458455,3,7,0,186.199,5.28789,-0.0680983,-0.0603436,0.0220956,-4.52741,-19.8963,-15.6661,31.8202,-7.84611,-19.6245,-11.3501,5.05557
-185.553,0.933565,0.458455,3,7,0,186.886,5.4145,0.0254151,0.0697013,-0.0244512,5.45839,-25.6975,6.85832,17.5541,7.71534,4.01454,57.0916,-10.752
-184.262,0.909046,0.458455,3,7,0,189.016,5.3133,-0.051364,-0.05586,0.103053,-5.44031,-67.9202,14.3329,-18.8223,-4.13509,-7.48405,-11.8811,23.8482
-186.127,0.938116,0.458455,3,7,0,188.7,5.39315,0.0600776,0.0536646,-0.0657769,3.5541,35.8757,34.6268,13.6426,5.38897,41.8177,33.1488,-22.2662
-183.866,0.932511,0.458455,2,3,0,188.083,5.3433,0.0305475,0.0296073,-0.0315387,-12.3408,-45.5641,-33.7602,20.3236,-1.48674,24.1524,22.742,-9.16082
-183.986,0.986693,0.458455,3,7,0,185.409,5.44325,-0.0744701,-0.0713988,-0.0128657,-2.81288,-27.2165,-26.0503,9.10208,11.1608,-21.9068,-18.545,-4.70529
-186.643,0.883395,0.458455,3,7,0,188.084,5.34985,-0.0543454,-0.0317747,0.182406,9.91815,-21.7224,-16.3058,-13.8902,-0.410516,-14.2032,3.60648,39.0381
-185.074,0.978476,0.458455,3,15,0,190.003,5.47694,0.0235399,0.0445678,-0.0234486,-3.30599,-35.3574,-9.77464,42.9988,15.7345,12.2513,37.2674,-9.5443
-186.707,0.983892,0.458455,3,7,0,187.275,5.53187,0.0449585,0.0579798,0.0230842,-2.5517,5.55785,-10.0807,14.3481,20.779,22.2865,36.3125,-1.12584
-186.26,0.968625,0.458455,3,7,0,189.499,5.1801,-0.103914,-0.0494739,0.0280878,3.96754,-47.9128,-27.6878,17.3978,-20.2666,-49.4797,9.3176,1.03369
-184.333,1,0.458455,3,7,0,187.344,5.25371,-0.0605375,-0.0760876,-0.0461053,-16.9597,-39.7542,7.29193,14.9561,-13.5926,-9.64573,-29.4712,-13.7395
-184.458,0.952503,0.458455,3,7,0,186.374,5.40549,-0.054427,-0.101396,0.0147822,-12.9015,3.32016,-28.6692,-14.6366,6.05888,5.17045,-47.3691,1.29309
-183.206,0.973206,0.458455,3,7,0,186.091,5.30853,0.0185882,-0.0104489,-0.00344503,-6.91833,46.0862,-9.14186,-20.8865,-5.70484,28.4497,-5.33079,-0.791888
-182.728,1,0.458455,3,7,0,183.272,5.36612,-0.018679,-0.000962397,-0.0236626,-5.65026,22.2104,3.02083,0.808653,1.47441,-4.38526,16.6599,-4.91042
-183.586,0.96659,0.458455,2,3,0,183.721,5.38027,0.00805044,0.00144364,-0.0750805,-1.28769,4.97982,-9.74802,3.14204,3.65317,18.2032,9.11328,-19.5255
-184.755,0.960294,0.458455,3,7,0,185.62,5.42502,0.014311,0.021791,-0.0925703,-3.46253,-9.90335,-9.40094,17.8642,10.3943,15.6141,25.6401,-26.2465
-185.13,0.997055,0.458455,3,7,0,186.827,5.3754,0.0303617,0.0457609,-0.0779673,13.3053,-17.3258,-19.3475,-13.1213,2.97533,19.3287,39.6803,-23.3337
-185.829,0.949611,0.458455,3,15,0,187.65,5.397,-0.0572807,-0.0996846,0.122448,-13.3482,-12.2108,-28.8018,-9.22489,4.07107,1.92741,-36.3438,25.5974
-184.586,1,0.458455,2,3,0,185.908,5.37408,-0.0720471,-0.07721,0.0956591,4.11604,5.67704,-24.8722,17.8703,1.9697,-14.3138,-19.4081,21.3471
-183.02,0.989202,0.458455,2,7,0,185.288,5.3172,-0.00531242,-0.0332046,0.0365989,3.13636,-23.6137,-30.3298,21.3305,-4.2769,16.8665,-13.0959,9.63419
-183.575,0.98154,0.458455,3,7,0,184.55,5.36324,-0.0378815,-0.0784797,0.0334052,6.04983,-27.9952,-12.3341,-4.83003,0.984666,9.03968,-34.7461,7.72792
-183.45,0.95154,0.458455,2,7,0,184.893,5.34719,-0.0624726,-0.00677834,0.0134153,1.85248,5.43623,-37.3632,7.70188,-0.893383,-35.0584,26.8884,2.9551
-183.103,0.996169,0.458455,2,7,0,183.879,5.40269,-0.0598198,-0.0271809,-0.00881832,5.04507,16.6156,-20.4136,-5.48761,6.00221,-26.8525,10.9962,-1.93148
-187.186,0.752194,0.458455,2,3,0,187.547,5.41454,-0.0821307,0.0243611,-0.0761855,2.36676,-15.9484,-3.01511,7.7743,8.56136,-73.1398,68.7946,-26.9937
-186.689,1,0.458455,3,7,0,188.655,5.27952,0.0316333,-0.0736594,-0.0512167,-3.47315,15.4688,-6.57479,28.6524,-10.222,68.4875,-65.56,-19.7381
-184.174,0.993387,0.458455,3,7,0,189.364,5.3949,0.0147829,-0.030864,0.0857308,-14.2533,30.6497,-40.3236,-31.7794,4.16313,27.6961,-16.6219,19.6678
-184.364,0.997552,0.458455,3,7,0,185.437,5.29175,0.0304194,-0.0126192,0.0768444,11.3075,4.8297,-16.9377,10.8708,-6.62646,32.7971,-9.7492,17.0546
-183.981,0.997434,0.458455,3,7,0,185.592,5.22967,-0.0265406,-0.00931214,0.0615315,-2.27827,-40.5942,-0.430973,-11.3071,-13.5739,-6.35792,10.8979,13.9745
-183.547,0.998446,0.458455,3,7,0,184.696,5.27476,-0.0424677,-0.0116037,0.0553719,-13.4845,17.7516,6.09553,6.32641,-8.78469,-16.741,14.7292,13.2963
-183.471,0.950516,0.458455,3,7,0,186.135,5.26874,-0.0386064,-0.0650205,-0.00401933,-20.7495,11.2684,-24.4456,9.01691,-10.6362,4.14585,-26.641,-1.46026
-184.011,0.976717,0.458455,3,7,0,185.28,5.35415,-0.0433217,-0.0141885,-0.100979,12.4676,15.871,12.1743,11.3496,-0.0782772,-22.5089,18.0743,-26.8673
-184.475,0.907051,0.458455,3,7,0,186.992,5.34499,-0.0426002,0.0102271,0.099362,0.167275,-23.0802,15.7186,-30.1346,-0.974458,-22.0568,27.4195,22.4909
-183.603,0.989453,0.458455,3,15,0,186.648,5.29009,0.0194703,0.0231205,0.00382555,4.1456,-39.9895,3.45969,28.5823,-7.86973,16.3625,20.2729,0.239897
-182.93,0.959382,0.458455,3,7,0,185.466,5.32813,0.00533806,0.00179425,0.0201463,-13.4629,46.2162,6.64937,-0.447766,-3.13009,12.9012,8.76079,5.68203
-183.806,0.94685,0.458455,3,7,0,184.181,5.39261,-0.0377993,0.00768917,0.0700909,4.00446,-9.98661,-15.503,-1.53264,4.05048,-19.327,25.8121,16.473
-183.218,0.967674,0.458455,2,7,0,186.493,5.34184,-0.0598081,-0.0221434,0.0376233,-12.5795,-23.8268,-38.527,-19.4586,-1.46057,-26.2006,13.6405,9.49852
-183.574,0.978534,0.458455,3,7,0,184.748,5.34864,-0.0332499,-0.07854,-0.0214107,-6.49592,-25.9523,-21.2611,4.19262,-0.77216,13.8661,-40.6048,-6.03047
-183.88,0.970292,0.458455,3,7,0,185.674,5.44453,-0.0516708,0.00285518,-0.0125101,-13.3122,14.1153,20.2206,15.5861,11.3143,-31.9902,31.8766,-4.41189
-183.977,0.990443,0.458455,3,7,0,185.31,5.35847,-0.000633789,-0.0206473,-0.102173,-11.2128,24.6668,-18.2117,0.0771896,0.573013,21.0027,-7.45222,-27.0992
-183.894,0.999347,0.458455,3,7,0,184.545,5.38464,-0.0214327,0.00443934,-0.0918343,1.62878,-13.0373,6.5538,15.0321,4.42184,-9.99767,25.3567,-24.3425
-186.217,0.925356,0.458455,3,7,0,189.456,5.31665,-0.109737,-0.12664,0.0404884,-0.118896,11.9938,19.2532,36.8492,-4.30542,-26.0432,-44.1489,4.24363
-183.814,0.976956,0.458455,3,7,0,188.015,5.29789,0.00616519,0.0342544,-0.022782,13.3942,22.3213,57.35,-2.01902,-7.29602,2.12814,35.5868,-6.86008
-183.339,0.871506,0.458455,2,3,0,186.243,5.29195,0.019439,-0.00754159,0.0104176,0.21758,11.7432,-48.8433,17.1155,-7.54237,27.2628,-3.28479,2.42282
-182.712,0.946326,0.458455,3,7,0,185.869,5.33241,-0.0364893,-0.0297956,0.0282285,23.2296,-3.98631,-26.7175,-9.21403,-2.58336,-6.91064,0.11285,8.14804
-182.686,0.960243,0.458455,2,7,0,184.582,5.38176,-0.00848974,-0.0184058,0.0177253,11.8186,35.698,13.831,-6.86556,3.21117,9.83796,-1.37653,5.56249
-183.948,0.851154,0.458455,2,7,0,187.353,5.28541,0.0217199,-0.0325739,0.0401965,-22.7111,32.7222,-11.8145,9.97064,-7.84794,35.8884,-21.8024,8.68097
-184.805,0.930054,0.458455,2,7,0,186.348,5.42079,0.019283,-0.0644301,0.0279487,-15.5048,23.5951,-0.946023,5.5938,7.67852,46.1628,-44.8658,3.89609
-184.028,0.991142,0.458455,2,7,0,185.623,5.29128,-0.0155438,0.0370231,0.00426564,-8.8757,-20.4287,30.154,-6.47132,-7.71716,-15.705,43.8285,-0.49899
-185.155,0.956688,0.458455,2,3,0,185.463,5.2479,-0.0157179,0.050512,0.000229596,-8.03289,4.57043,3.46517,-1.28535,-13.1046,-20.968,54.7105,-3.7643
-187.261,0.837742,0.458455,2,3,0,188.549,5.22468,-0.0504881,0.0506466,-0.0435729,5.03542,-0.197395,-35.4286,-3.56176,-17.4134,-52.3761,73.8996,-18.9645
-188.216,0.997402,0.458455,3,7,0,189.997,5.59336,0.0105242,-0.0777233,0.00701926,-5.84044,-12.3003,32.9144,-15.8766,28.902,46.2948,-53.7494,-8.1719
-186.221,1,0.458455,2,3,0,188.345,5.56487,-0.0102508,-0.0669202,0.00106943,13.1504,34.2951,-21.6072,1.86534,25.7573,26.7636,-38.3376,-5.6779
-185.212,0.995188,0.458455,3,15,0,189.303,5.31328,-0.100606,-0.106336,0.0404783,-25.2396,-37.0858,15.0647,4.70155,-4.68736,-26.4533,-32.7409,6.24483
-184.517,0.996093,0.458455,3,7,0,185.877,5.34784,-0.103768,-0.0791962,-0.00347064,-4.67671,-27.019,-25.2038,6.8229,-0.844368,-41.4815,-13.3517,-3.40336
-185.761,0.946861,0.458455,2,3,0,186.076,5.32946,-0.0951038,-0.118104,-0.0351544,-1.04153,18.6398,-3.679,-2.93827,-3.32006,-21.4938,-50.056,-13.8373
-186.381,0.998844,0.458455,3,15,0,186.655,5.3864,0.0602367,0.0823122,0.0459891,2.57572,10.5456,-10.01,5.6037,3.55529,23.8741,46.7452,5.27963
-184.921,0.997484,0.458455,3,7,0,187.881,5.38502,0.0507442,0.0339912,-0.0518481,-2.11884,-23.4424,-41.8452,-20.8227,4.13429,40.7317,19.1471,-16.3649
-184.812,0.814248,0.458455,3,7,0,188.763,5.26058,-0.0841741,-0.0202758,0.0596499,-0.507224,-7.03057,-61.7321,14.103,-10.2563,-42.4732,22.3593,11.8467
-185.035,0.997159,0.458455,3,7,0,186.921,5.36536,0.0637794,0.00235323,0.0452153,-10.9787,-17.0527,0.215175,23.5375,1.19963,53.5155,-11.0732,7.77084
-185.434,0.990129,0.458455,3,7,0,186.856,5.41794,0.060276,0.0518107,-0.00920887,-0.120077,-38.4227,11.9869,-7.06296,7.91362,38.2081,28.0683,-6.68868
-183.408,0.985728,0.458455,3,15,0,186.642,5.36001,-0.0400552,-0.00357602,0.0632099,7.14163,42.4793,40.3959,-5.54543,0.578009,-17.4551,19.202,15.5409
-187.02,0.908336,0.458455,3,7,0,188.286,5.18565,0.059974,0.0598885,0.0368094,-3.61033,-27.191,20.4612,10.6132,-19.2837,31.8527,31.533,1.69703
-182.91,0.973799,0.458455,3,7,0,188.74,5.29624,-0.0240333,-0.0070712,-0.0294763,23.8368,-27.1244,-55.2152,-0.141629,-7.60913,-6.43986,13.9333,-6.73199
-183.373,0.981954,0.458455,3,7,0,183.832,5.45682,-0.0187069,-0.019484,-0.0418078,8.10388,3.96023,-10.8963,5.23833,13.636,2.89865,1.66231,-10.7509
-186.206,0.806218,0.458455,2,3,0,186.506,5.48052,-0.0539186,0.0338042,-0.0422893,4.86832,5.75847,-8.38231,-7.24059,16.8166,-48.3405,60.8733,-16.5326
-184.886,0.771143,0.458455,2,7,0,192.617,5.51626,0.00560224,-0.0158491,-0.0531716,4.03316,75.5351,-57.7303,-1.98131,22.0663,22.4441,-5.19036,-16.6253
-185.324,0.984956,0.458455,3,7,0,187.96,5.19672,0.0137136,0.025096,0.0770993,10.8698,29.8606,34.5997,-12.3356,-16.6273,9.67704,20.6568,15.2011
-186.063,0.944794,0.458455,3,7,0,189.36,5.26089,-0.00146807,-0.0592794,-0.116259,18.5836,-32.9949,-13.0682,-19.5657,-14.5252,38.8658,-45.0901,-34.7981
-183.197,0.978457,0.458455,3,7,0,189.314,5.40003,-0.0292315,0.00534281,0.0353561,-18.5123,-18.732,22.7639,-43.5625,5.19025,-13.7085,23.0109,8.96638
-183.538,0.997168,0.458455,3,7,0,184.115,5.35698,0.0251582,-0.000135289,0.0496175,-5.1218,6.8204,-12.6869,-11.6751,0.256922,26.7404,0.246519,11.8669
-182.822,0.959854,0.458455,3,7,0,184.704,5.3778,-0.0467464,-0.0312967,-0.0366696,-3.2119,8.7021,-42.977,-6.23216,3.05627,-15.8286,2.97315,-8.35846
-184.507,0.920246,0.458455,2,3,0,184.809,5.42559,-0.0289656,-0.0377998,-0.113081,1.77444,13.6567,-0.48467,-8.23817,10.917,1.88472,-11.1249,-30.891
-185.028,0.8285,0.458455,2,7,0,188.967,5.2569,-0.0794597,0.000225143,-0.00708788,18.1711,13.877,-7.85971,-33.5882,-12.1768,-52.5279,39.917,-5.34286
-183.67,1,0.458455,2,3,0,185.228,5.28456,-0.0700658,-0.0211103,0.000872651,-9.00755,-21.1054,29.7369,-4.38158,-8.5936,-36.523,19.2808,-0.630365
-182.912,0.992733,0.458455,3,7,0,184.86,5.4262,-0.0131408,-0.026414,-0.0195836,3.52227,-0.907616,-33.1466,-20.7692,9.13497,9.93653,-6.15004,-4.25346
-182.833,0.990824,0.458455,3,7,0,183.513,5.38073,-0.0087072,-0.00092544,-0.0348773,10.8582,8.07317,-2.66019,-7.5028,3.43081,3.79744,13.1028,-7.93412
-185.307,0.869136,0.458455,2,3,0,185.476,5.35672,-0.0100444,0.0369188,-0.105233,-3.65736,4.52203,1.50694,-6.74389,0.311488,-14.2326,51.9324,-30.5255
-183.995,0.979704,0.458455,3,15,0,187.876,5.40732,-0.0726504,-0.0661701,-0.0588572,0.20376,3.84726,52.11,-25.885,7.27256,-24.6036,-16.5205,-16.2649
-184.127,0.853897,0.458455,3,7,0,188.392,5.22866,-0.0190725,-0.00859871,-0.0637708,1.75246,56.996,-11.9891,27.109,-17.575,-1.87919,11.4864,-17.7679
-185.004,0.901467,0.458455,3,7,0,187.081,5.427,0.0106685,-0.0348186,0.116142,-16.4769,1.8962,1.17985,-21.0626,7.04329,24.6936,-16.8666,25.6516
-185.919,0.995535,0.458455,4,15,0,186.697,5.29605,-0.104838,-0.0536567,-0.0853677,2.87332,-20.0604,-11.8457,11.8926,-8.53567,-61.067,8.26089,-26.7567
-182.875,0.997011,0.458455,3,7,0,186.342,5.28411,-0.0382897,-0.0352058,-0.00657029,6.48476,53.118,2.13008,22.2268,-8.77827,-6.78846,-3.45402,-0.911612
-183.165,0.887524,0.458455,2,7,0,185.909,5.34938,-0.042071,0.00479725,-0.0144047,-16.7565,-0.647794,-40.6184,3.37678,-0.66843,-25.1859,29.884,-3.46022
-185.315,0.905824,0.458455,3,7,0,186.872,5.49363,-0.0441002,-0.0945722,0.0438406,-13.973,23.7697,-16.0983,3.66254,15.6334,9.89882,-43.358,6.87501
-184.528,0.985651,0.458455,3,15,0,186.458,5.31661,-0.0199384,0.0487302,0.0106132,-14.8681,26.3969,14.9544,-10.2704,-4.57519,-23.0968,53.7659,0.0944938
-183.67,0.998496,0.458455,3,7,0,184.943,5.38103,0.0246468,-0.0214559,-0.0414357,-4.86146,-7.12353,34.5912,3.90491,3.51728,40.2366,-17.4706,-11.2528
-183.79,0.914544,0.458455,3,7,0,187.39,5.4231,-0.0152783,-0.017548,-0.0889723,-8.39984,55.3806,-4.15496,19.9346,10.0376,5.50743,2.10384,-23.4145
-185.382,0.959476,0.458455,3,7,0,186.148,5.2747,-0.0692431,-0.0938279,0.100693,-0.132527,27.4871,3.42066,8.46736,-8.03025,-7.35215,-30.6112,21.0235
-184.173,0.953314,0.458455,3,7,0,189.142,5.48053,-0.0657976,-0.0249211,0.0269239,22.2027,13.68,39.9888,-24.5521,14.6461,-30.1942,13.9985,4.90393
-184.556,0.888556,0.458455,3,7,0,189.715,5.2674,-0.060855,-0.0601674,-0.086872,12.6646,-3.17259,-54.6428,-28.9623,-12.7463,-17.7783,-17.133,-24.4131
-184.106,0.995799,0.458455,3,7,0,185.972,5.44664,-0.0484666,-0.0644043,-0.0649101,-11.3026,-9.94666,-19.6799,-20.7484,12.8568,-4.28332,-25.3742,-18.0073
-184.159,0.964329,0.458455,3,7,0,185.871,5.25376,-0.0398649,0.0101531,0.0535623,-1.3128,-20.5831,-22.3753,-20.995,-11.1342,-22.2366,29.0857,11.6177
-183.874,0.99042,0.458455,3,7,0,185.427,5.40184,-0.0459834,-0.0766989,0.0595836,12.5743,1.74773,-26.8442,-10.1204,5.1432,2.40866,-29.0834,13.7047
-184.714,0.989695,0.458455,3,7,0,185.458,5.34689,-0.0899333,-0.102491,0.036288,5.52217,12.6516,-16.7063,10.5396,-0.888143,-20.2984,-33.9219,6.18503
-184.502,0.996327,0.458455,4,15,0,185.157,5.37878,0.0468038,0.0192101,-0.0499109,-0.612951,24.1173,12.311,-4.77127,3.27137,43.254,8.01544,-15.041
-183.018,1,0.458455,2,3,0,184.741,5.33171,0.0119715,-0.0077531,-0.0285638,5.32326,37.9166,16.058,-10.0819,-2.98456,23.4198,-0.791727,-6.71946
-184.549,0.798391,0.458455,3,7,0,187.517,5.36932,-0.10541,-0.049783,9.49083e-07,2.40984,-37.6149,35.4107,17.8461,1.79927,-53.3792,10.174,-2.60011
-186.922,0.955404,0.458455,3,7,0,188.028,5.46392,-0.0865958,-0.107003,-0.0870133,-1.38748,36.7121,-2.3852,2.07124,15.9624,-20.8768,-49.0194,-29.1681
-185.948,0.988435,0.458455,3,7,0,189.223,5.17688,-0.0428563,-0.0199883,0.118204,0.502791,-58.566,-13.6003,-12.957,-17.2405,-12.5521,7.96387,24.286
-186.935,0.983815,0.458455,3,7,0,188.967,5.511,-0.0655148,-0.0943318,-0.0870138,2.85738,38.7743,28.6109,4.09067,22.8411,-7.00544,-46.6256,-29.1992
-184.148,0.973419,0.458455,3,7,0,189.582,5.32663,-0.0271966,-0.0046274,0.10638,-24.4553,53.6416,-1.26033,16.438,-2.78387,-7.63097,13.0984,24.908
-185.475,0.982293,0.458455,3,7,0,186.324,5.33032,0.0245877,-0.00404095,-0.127044,-9.68763,7.76987,20.8228,0.36446,-3.85333,39.3591,-3.28257,-36.3297
-185.118,0.987237,0.458455,3,7,0,188.731,5.2834,-0.103218,-0.0529343,-0.0457992,-3.02906,32.8718,25.8601,-31.935,-9.589,-55.344,7.58367,-15.2303
-185.193,0.984864,0.458455,3,7,0,187.625,5.17951,-0.062121,-0.0143561,-0.0141047,-3.91483,48.0411,12.6078,13.3175,-22.1227,-33.8669,22.2277,-7.43306
-183.7,0.891532,0.458455,2,7,0,189.786,5.44339,-0.00884007,-0.0409799,0.0588011,32.6358,34.2418,-12.4452,14.5593,9.68773,16.2635,-16.7303,13.852
-184.048,0.937163,0.458455,3,7,0,187.223,5.27145,-0.00207846,0.0329406,-0.0274319,18.5062,-23.8304,-33.7138,-10.0001,-10.7938,-4.09463,38.0721,-8.49487
-184.772,0.896085,0.458455,3,7,0,188.506,5.46957,-0.0629753,0.00218304,-0.0335041,-21.1992,24.3218,37.716,-3.39465,15.0864,-42.4726,37.1692,-11.4623
-184.157,0.997452,0.458455,3,7,0,185.812,5.25326,-0.0257535,-0.0612607,0.0682199,-7.27288,-11.9728,34.3613,-10.5389,-10.8659,11.0696,-24.679,15.3057
-185.806,0.882329,0.458455,3,7,0,187.659,5.41706,-0.0224403,0.0660942,0.00821788,9.67029,33.5981,-16.1877,-12.1558,7.537,-31.4529,68.1919,-3.05953
-183.129,1,0.458455,2,3,0,185.749,5.40924,0.00273059,0.00605807,0.0277599,4.22135,-18.5877,49.4489,-2.97975,6.34039,9.29596,12.6736,7.19594
-189.285,0.775554,0.458455,2,3,0,189.913,5.38229,0.0995832,0.020981,-0.0954805,-6.56001,-14.9141,16.2702,-3.20369,4.10547,96.1453,-13.2537,-36.028
-187.229,0.984497,0.458455,3,7,0,190.928,5.46723,0.066922,0.0216535,-0.0857279,-4.2028,59.8618,-3.76978,-18.8362,16.4042,63.9146,2.00205,-29.4746
