# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=311438810
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df2_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,aux_unscaled,p_gamma.1,p_aux_unscaled,g_gamma.1,g_aux_unscaled
-181.229,0.980651,0.592406,2,3,0,181.349,5.36081,0.0477726,-2.95264,5.87605,0.685218,12.3439
-181.247,1,0.592406,3,7,0,181.521,5.42558,0.0151187,-2.87278,9.89524,8.4486,4.11024
-181.088,0.987631,0.592406,2,7,0,181.643,5.31155,-0.0266272,11.127,5.16317,-5.58318,-6.04924
-181.496,0.971952,0.592406,2,5,0,181.556,5.42914,0.0441524,3.8026,1.14473,8.37357,10.9026
-181.674,0.983188,0.592406,2,3,0,181.89,5.42076,0.0627613,5.64174,6.05158,7.15955,15.2198
-181.552,0.967912,0.592406,3,7,0,182.948,5.32429,-0.0707472,9.39176,20.5917,-4.29679,-18.0459
-181.525,0.99253,0.592406,3,7,0,182.183,5.25621,0.0152599,-0.708662,16.2989,-11.7271,3.58958
-183.069,0.858702,0.592406,2,7,0,184.888,5.25523,0.116525,-2.65688,-26.9335,-9.67522,25.941
-182.857,1,0.592406,1,1,0,183.153,5.26668,0.112364,-4.99864,8.92163,-8.63304,25.3175
-182.312,0.99323,0.592406,3,7,0,183.188,5.43199,-0.0894895,-1.5428,-18.7303,11.3541,-24.2661
-181.651,0.995831,0.592406,2,7,0,182.724,5.46123,-0.0181878,5.69776,-19.5643,13.5694,-5.05584
-182.112,0.972374,0.592406,3,7,0,182.958,5.2998,0.0905878,12.913,8.67669,-5.62247,21.335
-183.105,0.928012,0.592406,3,7,0,184.431,5.38737,0.13289,17.7692,5.58007,3.07995,29.9822
-183.022,1,0.592406,1,1,0,183.256,5.38679,0.130169,1.02447,9.65715,3.04193,29.4634
-181.452,0.97254,0.592406,2,7,0,183.937,5.4155,0.0492503,4.11881,-31.2967,6.77045,12.271
-180.993,0.971767,0.592406,2,3,0,182.186,5.3436,0.0221301,14.9539,11.1597,-1.30059,6.37659
-181.056,0.94131,0.592406,1,3,0,181.904,5.36065,-0.0383434,-3.4033,18.029,0.793467,-8.92564
-181.464,0.964802,0.592406,3,7,0,182,5.435,0.0357139,-10.9536,4.97971,9.18544,8.8476
-181.019,0.980741,0.592406,2,7,0,182.066,5.39523,-0.0142102,-10.001,-16.2381,5.12496,-2.79644
-182.037,0.928736,0.592406,2,3,0,182.312,5.27811,-0.0776177,8.33125,0.396484,-10.978,-20.7379
-181.739,0.997514,0.592406,3,7,0,182.705,5.40932,0.071325,-10.2038,14.9798,5.82015,17.2412
-181.274,0.998695,0.592406,2,3,0,181.795,5.38867,0.046278,4.9597,13.1082,3.80652,11.88
-182.286,0.939518,0.592406,2,3,0,182.356,5.45143,0.0829975,1.34709,-5.01807,10.0668,19.0797
-181.069,0.998441,0.592406,2,7,0,182.182,5.39769,0.0174847,-9.87934,-17.1637,5.10146,5.05972
-181.532,0.963379,0.592406,2,7,0,181.884,5.45565,0.00523358,-8.7296,4.50165,12.2711,1.05886
-180.946,0.900808,0.592406,1,3,0,183.524,5.33222,0.00648095,-25.525,-0.32665,-2.72147,2.54238
-181.845,0.873783,0.592406,1,3,0,182.949,5.2449,0.0425256,-14.9588,9.42001,-12.3811,9.79664
-182.039,0.994754,0.592406,2,3,0,182.095,5.24487,0.0590688,-3.54192,-1.63756,-11.9825,13.5639
-181.397,0.98379,0.592406,3,7,0,182.715,5.32361,0.0565467,-17.8064,5.07184,-3.40653,14.2122
-181.08,0.99497,0.592406,2,7,0,181.672,5.36718,0.0331201,-8.86971,10.6633,1.43876,8.96333
-181.006,0.995945,0.592406,3,7,0,181.34,5.35058,-0.0323334,8.33915,-4.90436,-0.534652,-7.31764
-181.457,0.951916,0.592406,2,7,0,181.861,5.40445,-0.0583026,9.45607,-4.51328,6.86808,-14.7339
-181.101,0.975131,0.592406,3,7,0,182.107,5.33335,-0.0402077,-5.92379,18.742,-2.83637,-9.4832
-180.916,1,0.592406,2,7,0,181.092,5.3395,-0.00363228,2.06568,8.01069,-1.87598,0.0638723
-180.941,0.985949,0.592406,2,5,0,181.159,5.37742,0.00354037,-7.26788,-1.91423,2.77458,1.8154
-181.347,0.955883,0.592406,2,7,0,181.78,5.43776,-0.0130525,9.76915,-4.73572,10.4729,-3.16173
-181.534,0.960779,0.592406,2,7,0,182.419,5.26258,-0.0290247,-14.9257,1.17013,-11.9831,-7.54193
-183.159,0.85981,0.592406,3,7,0,185.543,5.53677,0.0562041,23.2967,-9.78834,19.9874,10.6069
-181.917,1,0.592406,3,7,0,183.493,5.47623,-0.0257384,17.5177,12.0922,15.7146,-7.48364
-181.468,0.998785,0.592406,3,7,0,182.191,5.25887,0.0017644,9.92275,-11.6269,-11.7222,0.31704
-181.225,0.986232,0.592406,2,7,0,182.042,5.39423,-0.0450943,14.179,-2.97761,5.3158,-10.9573
-181,0.995014,0.592406,2,7,0,181.422,5.35228,-0.0316076,8.85655,-6.72044,-0.312628,-7.1236
-181.343,0.866828,0.592406,1,3,0,182.992,5.41335,0.040946,-11.0607,-21.721,6.63962,10.4027
-182.108,0.954526,0.592406,2,3,0,182.178,5.43476,0.0817112,-2.72482,-4.04969,8.35436,19.1122
-183.346,0.956938,0.592406,2,3,0,183.725,5.54301,0.0616574,-0.708045,12.3513,20.4485,11.6035
-183.049,1,0.592406,3,7,0,184.071,5.49012,0.0979487,15.3349,-6.09313,13.6778,21.3131
-182.65,1,0.592406,2,3,0,183.078,5.48935,0.0777301,-4.3596,-11.956,14.1599,17.03
-181.193,1,0.592406,2,3,0,182.579,5.42289,0.00382557,13.4934,16.4202,8.31337,1.38255
-183.421,0.855813,0.592406,2,3,0,183.465,5.51451,-0.0764599,2.63163,2.57173,22.8667,-23.2134
-182.642,1,0.592406,3,7,0,184.321,5.22435,0.080748,-15.7268,-16.8371,-13.6188,17.8041
-183.066,0.900029,0.592406,2,7,0,185.255,5.33802,0.132863,13.2254,-24.6194,-1.56751,30.0516
-181.762,0.99994,0.592406,2,3,0,183.153,5.35569,0.0811162,-2.10331,23.5856,0.106835,19.6542
-181.067,0.858932,0.592406,1,3,0,184.533,5.32623,-0.0335029,5.17825,36.8919,-3.73335,-7.73238
-181.348,0.975658,0.592406,3,7,0,181.665,5.3248,0.0532937,-7.10004,6.88612,-3.29663,13.4933
-181.78,0.980396,0.592406,2,7,0,182.035,5.24163,0.0295409,-2.23008,-9.76296,-13.0851,6.66682
-184.963,0.822929,0.592406,2,3,0,185.011,5.10123,-0.0133491,-2.43228,3.14053,-31.9622,-10.4588
-184.133,1,0.592406,2,3,0,185.399,5.14275,-0.0448322,-17.2876,5.81579,-28.4605,-16.7001
-182.134,1,0.592406,2,3,0,184.292,5.22253,0.0406879,-20.6213,-13.8806,-14.9598,8.75842
-181.994,0.999227,0.592406,3,7,0,182.507,5.48127,-0.0251102,-0.900652,-14.3731,16.3461,-7.4781
-181.647,1,0.592406,2,3,0,182.195,5.46406,0.0100573,7.57169,-11.4174,13.1656,2.04109
-181.431,0.984425,0.592406,3,7,0,182.185,5.27893,-0.0380228,-13.4621,3.87064,-10.0338,-9.59379
-181.177,0.999903,0.592406,2,7,0,181.502,5.40009,0.0317119,8.24976,4.71923,5.23556,8.41507
