# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=269645765
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_aux_unscaled
-184.821,0.972482,0.500102,3,7,0,186.179,5.21664,-0.0113343,0.0347819,-0.00506364,-11.6386,-22.5895,4.57245,11.5569,-17.1212,-11.861,41.3192,-4.42477
-183.735,0.998652,0.500102,2,3,0,185.226,5.23256,-0.00674642,0.00625978,-0.0135159,7.12845,4.64909,-37.1507,-3.67098,-15.4042,2.46342,17.5359,-4.37615
-183.186,0.984098,0.500102,2,3,0,184.374,5.26207,-0.0102163,-0.0167035,0.0266608,-13.7944,5.97146,14.3235,-5.56493,-10.7806,7.79458,0.507165,6.8075
-184.631,0.870329,0.500102,2,7,0,188.729,5.27739,0.019228,0.0189062,0.0951248,5.11535,30.0966,37.3415,33.3194,-7.84703,14.7717,14.2631,21.1141
-183.917,0.982697,0.500102,3,7,0,185.802,5.42041,-0.0778596,-0.0627547,-0.0385182,-2.94853,31.4834,-11.321,22.1128,8.71923,-29.3596,-10.9154,-11.0062
-183.501,0.992262,0.500102,3,7,0,184.594,5.42213,-0.0689638,-0.0277388,0.0056934,4.3864,-23.0176,-15.1481,-13.7992,8.19055,-32.897,13.606,0.917032
-185.403,0.845223,0.500102,2,7,0,187.31,5.18987,-0.0431519,0.0121537,0.0686531,-7.04882,40.7012,-14.3828,4.88522,-17.643,-24.4474,30.6375,12.923
-186.438,0.954404,0.500102,3,7,0,187.706,5.4538,-0.0838197,0.0182379,-0.0325248,13.1823,3.44567,-5.56992,-14.7669,12.9899,-66.0058,58.6422,-14.5457
-184.457,1,0.500102,2,3,0,186.895,5.4733,-0.0697589,-0.0128267,-0.0125987,-0.279071,-26.2445,42.2589,-12.6306,14.9395,-40.425,26.2831,-5.58486
-183.003,0.975108,0.500102,2,7,0,185.946,5.2956,-0.000403225,-0.0246122,0.0194844,-17.6059,38.6221,-7.30757,7.16422,-6.97639,18.053,-8.88878,5.37012
-184.577,0.931623,0.500102,3,7,0,185.122,5.19153,-0.0295118,-0.0102576,-0.0428944,-1.11198,-15.6702,4.39584,-13.1829,-21.8241,-9.95832,13.8327,-13.4279
-184.529,0.99529,0.500102,3,7,0,185.777,5.19958,0.0161055,-0.00628516,-0.013681,-11.9397,-17.4247,-0.940752,-12.7788,-19.5713,25.4706,-1.17389,-6.00411
-183.374,0.959368,0.500102,2,7,0,186.477,5.39457,-0.00444788,-0.0368118,0.0593933,20.9345,-22.922,-10.5072,15.3893,4.35201,17.8985,-15.2846,14.6511
-183.575,0.981529,0.500102,3,7,0,184.691,5.37231,-0.0549998,-0.0372529,0.0770283,-5.0696,-13.5003,9.68098,-20.5736,1.85787,-16.2163,1.02326,18.6816
-183.552,0.976936,0.500102,3,7,0,184.662,5.26214,0.0149327,-0.0160255,-0.00935117,-4.03797,2.74784,-20.735,19.1397,-11.5758,28.0049,-8.42166,-2.96553
-182.952,0.987057,0.500102,2,3,0,184.096,5.29381,-0.0147617,-0.0215316,0.036006,-10.1831,25.995,-4.73019,-4.24873,-6.954,6.03394,-1.42041,9.62005
-183.02,0.845591,0.500102,3,7,0,185.824,5.40149,-0.0443583,-0.0122547,-0.0282244,-4.23443,-36.6594,41.8987,3.16986,6.08352,-21.0766,17.6192,-6.63712
-182.801,0.994017,0.500102,2,7,0,183.553,5.33628,-0.0153146,0.00574183,-0.00377268,-6.67674,22.0799,-0.83838,7.86872,-2.27478,-4.08989,19.9947,-0.0644358
-183.396,0.889109,0.500102,1,3,0,184.853,5.2921,0.0185221,-0.00185941,-0.0275519,7.06283,-32.2212,9.10102,11.6007,-8.11757,26.4335,1.47484,-7.22135
-184.917,0.857978,0.500102,3,7,0,187.485,5.26328,-0.0389444,-0.00410821,0.116492,1.73162,-29.8444,-8.38109,31.1124,-8.89281,-14.8553,16.607,25.9135
-183.998,0.990612,0.500102,3,7,0,186.692,5.33661,-0.0857961,-0.02589,0.0262303,9.71673,-7.03577,-23.5878,-31.0364,-2.10409,-44.6218,20.3429,5.08132
-183.875,0.992604,0.500102,3,7,0,185.201,5.37,-0.0825648,-0.0245894,-0.0162987,-6.38501,-15.3315,3.99587,22.6396,1.94485,-46.4836,21.9557,-5.34947
-183.833,0.990589,0.500102,3,7,0,185.161,5.28525,0.000441087,-0.0198471,0.0815605,1.67149,-37.0965,3.62772,-7.66004,-7.24272,15.0005,-4.97798,19.3013
-183.62,0.956828,0.500102,3,7,0,186.208,5.38956,-0.00375032,-0.0368671,-0.0765162,-9.92116,-10.2256,-26.7002,-28.0748,4.99173,24.1451,-20.3987,-19.9521
-183.532,0.947908,0.500102,3,7,0,186.883,5.34427,0.00452216,-0.0299083,0.0695508,-5.70695,9.14916,35.1214,-33.9717,-1.11071,21.3684,-13.2105,16.8859
-184.314,0.960168,0.500102,3,7,0,185.499,5.19334,-0.00187664,-0.0248748,-0.00385804,-2.01794,23.6211,-15.8153,16.129,-19.9633,17.8617,-8.96702,-3.10756
-183.89,0.981021,0.500102,3,7,0,185.408,5.47951,-0.0314451,0.00412031,-0.0101557,-15.8576,14.7546,4.92728,-6.94695,15.6443,-16.3023,25.073,-3.8414
-183.656,0.996097,0.500102,3,7,0,184.763,5.29923,0.00186154,-0.0170637,0.0765497,-13.031,9.00184,-13.376,5.60327,-5.84185,15.2118,-3.6263,18.395
-183.4,0.882702,0.500102,3,7,0,188.366,5.34544,-0.00998817,-0.0631357,0.0117418,9.78695,-19.8565,-44.2363,-37.1967,-1.10623,25.0261,-34.7558,2.63523
-184.59,0.990541,0.500102,3,7,0,184.682,5.40897,-0.00620096,0.0461598,-0.0432483,-3.93754,0.693931,3.3799,1.75397,7.2699,-13.0599,52.1455,-13.5469
-183.871,1,0.500102,3,7,0,185.274,5.30819,0.0386534,0.0120698,0.0213136,5.54652,-3.0241,32.5149,-13.5509,-5.4688,33.9941,4.54077,4.09427
-182.806,0.953386,0.500102,3,7,0,186.073,5.37729,-0.0531478,-0.0443963,0.00500948,-21.1188,-13.3249,-32.5896,-3.45314,2.75004,-14.6741,-4.98063,2.13333
-182.826,0.970838,0.500102,3,7,0,183.286,5.37966,-0.032875,-0.0535634,0.0077222,0.266911,-22.2038,5.68946,-0.835925,3.02238,4.24383,-19.3627,2.77332
-184.209,0.875687,0.500102,2,3,0,184.988,5.4152,-0.0203848,-0.0831159,-0.0115958,-5.41171,-7.94489,21.8634,9.68186,7.60746,25.5501,-48.3348,-4.83653
-184.184,0.934757,0.500102,3,7,0,186.249,5.34334,-0.0349808,0.0163455,0.084601,-9.69512,37.113,-15.9009,-10.3038,-1.1746,-19.639,29.8644,19.3634
-184.525,0.909237,0.500102,2,7,0,187.215,5.42347,-0.010928,-0.0835737,0.0180666,-5.30129,-4.57763,42.8901,22.9538,8.14921,31.3194,-49.2813,1.97708
-184.226,0.992162,0.500102,3,7,0,185.529,5.29297,-0.0460317,0.00872639,-0.0660342,-3.59216,29.7995,-4.64789,15.8956,-8.64452,-33.091,38.2896,-18.5327
-184.816,0.957666,0.500102,3,7,0,186.487,5.43233,-0.0433284,-0.101489,-0.0067651,-1.5479,17.8106,-21.8755,-23.3429,9.66699,14.1653,-53.6966,-4.83352
-184.46,0.99769,0.500102,3,7,0,185.588,5.26016,-0.0576355,0.0105001,0.0367318,1.27304,21.4306,28.357,-3.41368,-10.7844,-35.9306,36.4556,6.79065
-183.364,1,0.500102,3,7,0,185.165,5.44432,-0.0473787,-0.0228389,-0.0344462,3.31972,10.1273,-39.0002,13.7316,11.7932,-19.6449,10.2417,-8.88495
-183.571,0.881028,0.500102,3,7,0,185.948,5.31651,0.0267415,0.0189904,0.0242172,9.43856,-34.152,29.1241,-10.3567,-4.46393,22.5448,13.8406,5.42325
-186.632,0.853202,0.500102,2,3,0,187.305,5.38346,0.0308192,0.0805742,-0.0591414,6.07166,-1.97294,6.66145,-15.9646,3.97891,4.48149,68.4276,-21.6115
-183.226,1,0.500102,2,3,0,187.243,5.33538,0.00360692,0.0190275,0.0303064,4.56891,17.1405,53.9586,-25.1882,-2.22924,5.36134,21.7765,7.6396
