# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=311438810
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df2_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,aux_unscaled,p_gamma.1,p_aux_unscaled,g_gamma.1,g_aux_unscaled
-181.589,0.99854,0.663341,3,7,0,182.545,5.29345,-0.0612345,-11.0901,14.9306,-8.49492,-15.7341
-181.943,0.812018,0.663341,3,7,0,185.055,5.44138,0.0691001,-13.4644,-34.545,9.27551,16.2738
-181.733,0.991389,0.663341,2,3,0,182.33,5.3767,0.0782904,8.84254,11.6931,2.31392,19.0028
-181.694,0.999474,0.663341,2,7,0,181.91,5.4075,0.0693245,-3.6557,9.01322,5.64908,16.8276
-181.11,0.99028,0.663341,2,7,0,181.995,5.37992,-0.0399296,5.54637,19.5891,3.35798,-9.43252
-181.628,0.953406,0.663341,2,7,0,181.983,5.40536,0.0659901,-1.43924,13.2789,5.45603,16.1236
-181.304,0.996955,0.663341,2,3,0,181.745,5.40949,0.0395639,-4.03896,-13.7568,6.22033,10.1335
-181.417,0.990348,0.663341,3,7,0,181.839,5.3187,-0.0611118,8.19655,-8.42449,-4.99033,-15.3594
-181.869,0.912019,0.663341,2,5,0,182.703,5.35692,0.0863939,-4.20319,-19.6433,0.232479,20.7665
-182.011,0.944111,0.663341,3,7,0,183.893,5.23803,0.0500112,-4.47308,30.2175,-12.9615,11.3443
-181.537,0.981878,0.663341,3,7,0,182.953,5.32321,-0.0696292,18.2371,-3.18353,-4.43899,-17.7349
-180.942,0.96516,0.663341,2,7,0,182.237,5.32927,-0.00297011,-2.1278,-25.4568,-3.13741,0.17867
-180.961,0.970686,0.663341,3,7,0,181.437,5.36705,-0.0236047,-6.55858,-12.258,1.59407,-5.0374
-181.077,0.948617,0.663341,2,3,0,181.618,5.30165,0.000249141,-9.58169,8.89291,-6.50694,0.717487
-181.265,0.825545,0.663341,3,7,0,184.357,5.30022,0.0357583,-27.1381,-0.349927,-6.22517,9.2563
-181.214,0.99769,0.663341,3,7,0,181.568,5.33319,-0.0505413,-8.73481,4.15729,-2.91787,-12.3015
-181.429,0.991394,0.663341,2,3,0,181.446,5.34072,-0.0666117,2.00131,-0.591904,-1.95619,-16.7623
-182.725,0.872578,0.663341,2,7,0,183.76,5.49399,0.0781939,5.66437,21.3834,14.6349,16.9972
-183.72,0.935011,0.663341,2,3,0,184.353,5.56793,0.0407583,-5.26566,16.1896,24.1403,5.60757
-181.671,0.99673,0.663341,2,7,0,183.919,5.27865,-0.0574281,23.0692,2.61858,-10.469,-14.943
-180.962,1,0.663341,2,3,0,181.696,5.36382,0.0171687,9.96398,12.6847,1.08596,5.19296
-181.609,0.950279,0.663341,2,3,0,181.671,5.45667,-0.0217378,1.04813,-5.41293,13.0815,-5.86413
-182.865,0.941995,0.663341,2,7,0,182.955,5.1752,0.00955309,-2.23744,5.90943,-21.6207,-0.518775
-181.436,0.970176,0.663341,2,3,0,183.824,5.30332,0.0526647,23.6914,-3.99323,-5.67582,13.1596
-181.174,0.9888,0.663341,3,7,0,181.904,5.37608,0.0409456,4.91628,-17.8654,2.42264,10.7399
-181.81,0.954202,0.663341,2,3,0,181.963,5.47484,0.0158569,0.721001,-8.74633,14.2971,3.17089
-182.597,0.92251,0.663341,3,7,0,184.105,5.32872,0.115644,-12.3004,-21.0528,-2.52906,26.6617
-182.199,0.953359,0.663341,2,7,0,184.198,5.47244,-0.055588,5.3478,-30.8904,16.1604,-15.5365
-181.842,1,0.663341,1,1,0,182.188,5.45966,-0.0435748,-6.9591,8.51519,14.0651,-11.8091
-183.602,0.880113,0.663341,2,3,0,184.2,5.55809,-0.0223864,9.00491,11.4297,26.1215,-10.0073
-181.457,1,0.663341,2,3,0,183.673,5.4407,-0.0281683,-22.6377,5.705,11.176,-7.17437
-181.537,0.988805,0.663341,1,1,0,181.591,5.44207,-0.0359669,-3.57919,0.0961797,11.532,-9.29049
-181.003,1,0.663341,3,7,0,181.496,5.31535,0.00358285,9.28304,-8.15324,-4.79387,1.70071
-180.945,0.977487,0.663341,1,3,0,181.363,5.3641,-0.0210373,-8.35107,7.97785,1.20823,-4.36075
-182.795,0.859031,0.663341,2,3,0,182.845,5.51768,-0.036698,1.62335,4.47983,21.5393,-11.9864
-181.924,1,0.663341,2,7,0,182.845,5.22577,0.00830301,-13.5928,8.59152,-15.5673,1.04655
-181.291,0.997306,0.663341,2,7,0,182.138,5.27949,-0.0189424,12.8231,-8.92785,-9.58688,-4.52639
-181.858,0.946066,0.663341,2,3,0,182.089,5.24318,-0.0364111,7.03645,3.47541,-14.7234,-10.0422
-181.654,1,0.663341,3,7,0,181.868,5.46079,0.0232829,5.41821,6.80541,12.4396,5.34696
-181.931,0.96143,0.663341,2,3,0,182.467,5.46906,-0.0392964,10.2896,6.82607,15.1935,-10.9132
-182.533,0.939298,0.663341,3,7,0,183.368,5.45467,-0.0864439,13.2002,-7.22816,14.5954,-23.9437
-181.309,0.851205,0.663341,2,3,0,184.765,5.43123,0.0180222,21.9286,-27.0136,9.0687,4.71472
-180.96,0.996526,0.663341,2,3,0,181.398,5.33559,-0.0205627,9.29099,6.18496,-2.44074,-4.27272
-181.724,0.941783,0.663341,2,3,0,181.75,5.36618,-0.0823767,-2.42977,-0.708136,1.66729,-21.3069
-181.017,0.841108,0.663341,1,3,0,183.916,5.32848,0.0205841,5.74503,-37.4412,-3.0864,5.94128
-182.217,0.910433,0.663341,2,3,0,182.238,5.20962,0.0206988,-0.777227,-3.10514,-17.0896,3.57395
-181.996,1,0.663341,2,3,0,182.319,5.22118,0.00279247,7.48149,-6.69517,-16.3001,-0.479622
-181.713,0.996001,0.663341,3,7,0,182.382,5.44395,0.0511975,-11.8538,6.35328,9.89779,12.2386
-182.548,0.893748,0.663341,3,7,0,183.977,5.40862,-0.106916,18.3254,-3.12047,8.20244,-29.1067
-182.243,0.983368,0.663341,3,7,0,183.891,5.5025,0.0116554,3.74148,-28.4019,17.735,1.25053
-182.071,1,0.663341,1,1,0,182.311,5.49089,0.020903,-7.40387,2.24117,16.0441,3.91546
-181.658,0.994021,0.663341,3,7,0,182.463,5.44173,0.0484046,13.5744,3.99893,9.7055,11.6474
-181.104,1,0.663341,2,7,0,181.654,5.2981,-0.0079481,-7.4837,-12.6532,-7.05715,-1.39348
-181.547,0.956817,0.663341,2,3,0,181.85,5.45039,-0.0246792,8.4867,0.319104,12.3478,-6.47885
-180.911,0.932382,0.663341,1,3,0,182.436,5.35094,0.003964,-17.7001,10.307,-0.453538,1.98147
-181.121,0.957838,0.663341,1,3,0,181.415,5.40722,0.0170624,8.03307,3.40525,6.23684,4.84997
-181.134,0.974389,0.663341,3,7,0,181.698,5.40616,-0.0258049,11.593,-0.182663,6.65726,-5.93547
-182.76,0.907826,0.663341,3,7,0,182.908,5.4442,-0.100825,5.67649,-2.50694,13.4478,-28.0028
-183.315,0.902145,0.663341,3,7,0,185.498,5.55343,0.0256654,11.0497,-29.1239,23.1878,2.6277
-182.662,1,0.663341,1,1,0,183.287,5.52416,0.0173635,11.9225,3.7904,20.1034,1.84691
-183.216,0.931279,0.663341,1,1,0,183.289,5.54943,0.00577003,3.30519,3.71806,23.6417,-2.17
-182.919,0.994229,0.663341,3,7,0,184.656,5.27703,0.117961,-18.9998,-10.594,-7.53227,26.6009
-181.171,0.96088,0.663341,1,3,0,183.873,5.33987,0.0418665,-11.8342,32.7689,-1.67118,10.9781
-184.314,0.84475,0.663341,2,7,0,184.678,5.58258,0.0686623,-8.96982,3.63982,24.3998,11.4291
-181.047,1,0.663341,2,3,0,184.26,5.39649,-0.0202462,-25.0886,-17.0136,5.34772,-4.36754
-180.983,0.941002,0.663341,3,7,0,182.057,5.33771,0.0186535,14.9394,-8.34745,-2.00615,5.5257
-181.868,0.860486,0.663341,1,3,0,182.849,5.22972,-0.00400713,14.2549,8.03346,-15.4659,-1.93168
-181.449,0.991938,0.663341,3,7,0,182.589,5.44061,0.0268995,-11.5597,17.148,10.001,6.66375
-181.949,0.985537,0.663341,3,7,0,182.254,5.38742,0.0875706,8.49819,1.00746,3.3769,20.9031
-181.598,0.996812,0.663341,3,7,0,182.182,5.39292,0.067795,2.33054,16.8914,4.10298,16.6365
-181.467,0.999804,0.663341,3,7,0,181.748,5.33865,-0.0685809,-7.80012,-3.61508,-2.25496,-17.3321
-181.977,0.945455,0.663341,2,3,0,182.387,5.26066,-0.063309,0.986303,14.3493,-13.0998,-17.0294
-181.931,0.975208,0.663341,3,7,0,183.289,5.29071,0.0787387,-17.1678,-7.82633,-6.71057,18.7207
-181.927,0.998273,0.663341,2,7,0,182.189,5.3273,0.0873251,-7.50441,3.64023,-2.82245,20.885
-182.237,0.900532,0.663341,2,3,0,183.782,5.4263,0.0913659,1.07619,-27.9678,7.32904,21.2805
-180.962,0.997025,0.663341,2,5,0,182.208,5.38585,-0.00508983,-7.26924,-22.7989,3.86797,-0.394255
-181.376,0.969519,0.663341,2,3,0,181.419,5.29864,0.0455085,1.13926,4.35623,-6.28232,11.4828
-181.447,0.961186,0.663341,3,7,0,182.563,5.41111,-0.0542318,-8.89832,19.9371,7.72379,-13.6942
-181.277,1,0.663341,1,1,0,181.432,5.40069,-0.046384,3.92638,-6.77974,6.20031,-11.3841
-181.141,0.996353,0.663341,2,3,0,181.414,5.35625,-0.0469991,5.52666,-8.56013,0.212986,-11.2674
-181.439,0.922959,0.663341,2,3,0,182.189,5.26737,-0.0232553,-7.14731,-16.479,-11.2289,-5.90553
-181.451,0.976052,0.663341,3,7,0,182.337,5.41997,-0.0488571,7.22846,18.4052,8.84117,-12.3527
-181.457,0.981561,0.663341,2,3,0,181.849,5.39741,-0.0613059,-7.42971,9.01268,5.933,-15.488
-181.306,0.910221,0.663341,2,3,0,182.731,5.34013,-0.0586582,-5.70942,25.5855,-2.00662,-14.521
-181.423,0.987439,0.663341,3,7,0,181.758,5.40093,0.0537258,-8.19739,5.19637,5.10324,13.4525
-181.074,0.914954,0.663341,3,7,0,183.608,5.33025,-0.0361393,-11.619,-31.6101,-3.22243,-8.40846
-181.456,0.967854,0.663341,2,3,0,181.551,5.28769,-0.0480904,-1.95686,-6.29397,-9.05307,-12.1714
-181.544,0.988442,0.663341,1,1,0,181.59,5.28691,-0.0542851,-2.93442,-2.2394,-9.27356,-13.9012
-181.849,0.992578,0.663341,3,7,0,181.928,5.451,0.0562565,-4.17973,1.60086,10.572,13.2363
-181.145,1,0.663341,2,3,0,181.821,5.40203,0.0261593,9.54214,12.2188,5.51943,7.08619
-181.587,0.904387,0.663341,3,7,0,183.033,5.24972,0.00861609,-9.87374,22.9497,-12.6676,1.79938
-181.639,0.990534,0.663341,2,3,0,182.017,5.2673,0.0465234,-9.46354,-1.05048,-9.77659,11.2119
-181.989,0.985382,0.663341,2,3,0,182.172,5.28171,0.0784308,5.12724,6.06926,-7.66019,18.5256
-183.31,0.798982,0.663341,2,3,0,186.192,5.15949,-0.0125969,-13.7867,-32.5332,-24.5771,-6.96706
-182.42,1,0.663341,3,7,0,184.322,5.38627,0.108213,-20.9884,5.11941,3.12674,25.1469
-181.268,1,0.663341,2,3,0,182.713,5.42765,-0.0185839,6.98357,25.0897,9.30061,-4.39187
-181.252,0.989045,0.663341,2,3,0,181.508,5.41545,-0.0330357,-7.58185,2.72817,7.97309,-7.98613
-181.347,0.989525,0.663341,2,3,0,181.613,5.35921,-0.0623287,-7.27813,4.66087,0.632233,-15.5256
-180.968,1,0.663341,2,3,0,181.362,5.38544,-0.0113815,-0.0208266,-14.1333,3.8662,-1.98514
-181.893,0.923273,0.663341,2,3,0,182.045,5.38174,0.0857464,-4.53925,-5.76773,2.80091,20.5554
-181.966,0.985596,0.663341,2,3,0,182.463,5.44045,0.0709561,0.0851012,15.8942,9.14246,16.6959
-181.696,0.939719,0.663341,2,3,0,183.181,5.39252,0.0735858,-10.2097,-23.0627,4.01263,17.8946
-180.929,0.979294,0.663341,3,7,0,182.51,5.3425,-0.0156753,-4.69079,-27.494,-1.54141,-2.98332
-182.08,0.879874,0.663341,3,7,0,183.192,5.43989,0.077805,-9.3512,-19.4519,8.95891,18.1878
-181.08,0.964544,0.663341,2,7,0,183.128,5.34085,0.0329293,-17.2521,-20.1345,-1.58902,8.9149
-181.483,0.964827,0.663341,2,3,0,181.716,5.27944,-0.0435989,-7.02045,3.65448,-10.0775,-11.0978
-181.4,1,0.663341,3,7,0,181.794,5.32535,-0.0619747,9.59245,-1.87905,-4.07379,-15.5422
-181.361,0.997901,0.663341,3,7,0,181.782,5.43793,0.0151726,1.74553,-14.412,9.91954,3.8967
-182.298,0.662676,0.663341,1,3,0,186.476,5.26345,0.0863775,-28.1948,20.6542,-9.42616,19.9051
-181.687,0.978958,0.663341,3,7,0,183.381,5.40742,0.068928,8.02993,-26.8854,5.64458,16.7422
-181.254,0.886801,0.663341,2,3,0,183.912,5.28159,0.0120325,19.682,22.8802,-8.76069,3.32115
-180.976,0.979675,0.663341,3,7,0,181.765,5.38901,-0.00643372,13.195,-5.42963,4.27167,-0.7588
-180.942,0.975765,0.663341,1,3,0,181.329,5.33242,0.00506743,9.26147,-3.67432,-2.70441,2.19537
-180.96,0.99816,0.663341,1,1,0,180.961,5.32962,0.00868759,0.500046,0.367836,-3.02277,3.06902
-181.032,0.971954,0.663341,3,7,0,181.478,5.36617,-0.0347094,-6.66165,-11.4931,1.51347,-7.96524
-181.138,0.901876,0.663341,1,3,0,182.407,5.34776,0.0397027,3.0448,-25.001,-0.783917,10.5006
-181.006,0.995439,0.663341,3,7,0,181.325,5.38093,-0.0256656,4.18464,11.1549,3.39451,-5.64563
-181.062,0.995969,0.663341,3,7,0,181.144,5.33978,0.0305901,3.44492,4.04727,-1.71976,8.36443
-181.459,0.968054,0.663341,2,3,0,181.674,5.28636,0.0452669,7.0481,-1.88459,-7.66297,11.2566
-181.047,1,0.663341,3,7,0,181.456,5.33743,0.0282509,-7.24611,9.77805,-2.0006,7.80618
-181.772,0.950615,0.663341,3,7,0,182.199,5.28002,0.0648826,4.67102,-13.0622,-8.05218,15.5574
-181.128,0.993991,0.663341,3,7,0,182.079,5.4023,-0.0288265,6.15679,-20.0532,6.19649,-6.68232
-181.372,0.913778,0.663341,2,3,0,182.253,5.37008,-0.0629647,9.05091,-16.5047,2.14586,-15.7351
-181.218,0.997809,0.663341,3,7,0,181.633,5.42404,-0.013934,-0.601718,14.4901,8.7591,-3.12495
-182.522,0.747115,0.663341,3,7,0,185.74,5.49681,-0.0482968,24.2279,-19.5586,19.222,-14.3514
-181.176,0.801561,0.663341,2,3,0,185.289,5.37255,-0.0481842,25.7834,-25.9077,2.41736,-11.6346
-181.179,0.996968,0.663341,3,7,0,181.433,5.39891,0.0325944,-5.80008,7.59194,5.09064,8.63378
-181.421,0.983121,0.663341,3,7,0,181.698,5.31567,-0.0603339,2.31091,-11.3774,-5.40144,-15.1719
-181.04,0.960217,0.663341,2,3,0,182.004,5.30752,-0.00450802,9.53062,17.2082,-5.8417,-0.402605
-182.136,0.939419,0.663341,3,7,0,182.449,5.30637,0.093313,6.99089,-7.37728,-4.92245,21.9709
-181.999,1,0.663341,3,7,0,182.487,5.35984,0.0924137,-9.42383,7.64743,0.528448,22.0194
-181.479,1,0.663341,3,7,0,182.322,5.27822,-0.0420482,-4.28993,19.7206,-10.2098,-10.6998
-181.951,0.96964,0.663341,2,5,0,182.065,5.46751,0.048998,3.7513,5.26368,12.5643,11.2096
-182.23,0.936042,0.663341,3,7,0,183.639,5.37384,-0.102469,-18.2664,2.06086,2.88933,-27.3564
-181.472,0.860273,0.663341,2,3,0,184.509,5.44994,-0.0088362,-9.7115,-36.6216,11.9078,-2.35276
-181.591,0.991757,0.663341,3,7,0,182.019,5.25259,-0.0182549,2.00312,14.4358,-13.0005,-4.95443
-181.649,0.994177,0.663341,1,1,0,181.717,5.24687,-0.014208,3.49106,2.89378,-13.6175,-4.05428
-182.096,0.983532,0.663341,3,7,0,182.456,5.4788,0.0485523,1.02789,-13.4476,13.8342,10.8097
-181.661,1,0.663341,2,3,0,182.106,5.44085,0.0494061,9.99198,3.61747,9.58887,11.8922
-181.165,1,0.663341,2,7,0,181.797,5.33768,0.0410198,-10.1969,-9.94145,-1.92126,10.7761
-181.748,0.954665,0.663341,2,3,0,181.943,5.45059,0.0484315,-4.78844,7.07881,10.6933,11.4729
-180.971,0.995971,0.663341,2,3,0,181.835,5.32327,0.00463899,-11.7174,-12.0698,-3.81987,2.03002
-181.024,0.990907,0.663341,3,7,0,181.153,5.38358,-0.027011,1.36929,7.84742,3.74766,-6.01787
-180.992,0.971079,0.663341,3,7,0,181.548,5.35006,0.0228154,11.1197,-4.3379,-0.540184,6.55166
-181.299,0.981497,0.663341,2,3,0,181.322,5.31418,0.0461431,0.656459,3.26202,-4.53378,11.7952
-180.954,0.886291,0.663341,3,7,0,183.807,5.33996,-0.0212546,26.0401,1.77824,-1.88385,-4.43349
-181.149,0.98222,0.663341,2,3,0,181.221,5.31397,0.0311684,-4.06661,-1.19368,-4.69547,8.33461
-181.518,0.953792,0.663341,3,7,0,182.274,5.3909,-0.0672217,2.54667,19.2496,5.08879,-17.0928
-181.305,1,0.663341,2,3,0,181.496,5.38005,-0.0565344,-3.10506,8.73015,3.4897,-13.9873
-181.591,0.988852,0.663341,3,7,0,181.728,5.42363,-0.0567973,-4.67613,-4.75019,9.48524,-14.6255
-181.807,0.850324,0.663341,3,7,0,184.319,5.27544,0.0647338,-17.695,24.6552,-8.5485,15.4488
-181.865,0.959212,0.663341,3,7,0,183.086,5.2705,-0.063894,16.3459,-7.11152,-11.7421,-16.9518
-181.571,0.929402,0.663341,3,7,0,183.569,5.28044,0.0508183,19.1912,15.1388,-8.23471,12.4254
-182.807,0.808869,0.663341,2,3,0,184.649,5.19596,-0.0447407,20.9303,-1.05531,-21.3098,-14.029
-183.775,0.953353,0.663341,3,7,0,185.227,5.56879,0.0462501,14.4629,-17.0702,23.9735,6.87675
-182.68,1,0.663341,2,3,0,184.007,5.49962,0.0701207,-17.5486,4.14282,15.4737,15.0585
-182.619,1,0.663341,1,1,0,182.806,5.49521,0.070473,-5.76392,-4.92989,14.9926,15.2705
-182.825,0.997605,0.663341,3,7,0,182.908,5.50624,0.0727392,3.35908,4.24952,16.0959,15.4279
-183.312,0.961862,0.663341,3,7,0,184.355,5.5248,0.0834313,-12.5966,-13.8163,17.6846,17.1397
-186.521,0.883496,0.663341,2,7,0,187.088,5.05271,-0.00180885,-5.38136,-15.0453,-37.2128,-10.6735
-181.273,1,0.663341,2,3,0,185.978,5.27779,0.00589167,-33.3926,-3.41887,-9.32927,1.74222
-181.184,0.974406,0.663341,3,7,0,181.923,5.41062,-0.0287465,-10.5933,-11.663,7.27682,-6.77306
-181.029,0.966427,0.663341,3,7,0,181.849,5.39963,0.000585233,12.3139,-9.66626,5.51445,0.898026
-180.911,0.985166,0.663341,1,3,0,181.229,5.35013,0.00377371,8.70191,-0.57917,-0.553089,1.93363
-180.911,0.795274,0.663341,1,3,0,183.538,5.35013,0.00377371,-6.96803,-35.0795,-0.553089,1.93363
-181.155,0.94348,0.663341,1,3,0,181.641,5.39875,-0.0352717,6.80112,-12.1753,5.80802,-8.35368
-182.077,0.928819,0.663341,2,3,0,182.37,5.23611,-0.0461318,7.05445,-6.50484,-15.9633,-12.9205
-181.259,1,0.663341,2,7,0,182.066,5.39747,0.0416366,13.0001,7.00707,4.83685,10.7434
-181.238,0.99437,0.663341,2,3,0,181.421,5.39629,0.0401957,-3.6177,-8.05734,4.71629,10.4234
-181.124,0.991334,0.663341,3,7,0,181.655,5.29645,-0.0124445,-2.31718,16.07,-7.32856,-2.56342
-181.739,0.946785,0.663341,2,3,0,181.964,5.26521,-0.0515036,1.56994,10.4431,-12.1753,-13.592
-181.496,1,0.663341,3,7,0,182.307,5.41924,-0.0528757,-10.7268,-12.897,8.81262,-13.4515
-181.62,0.875112,0.663341,2,7,0,183.903,5.4411,0.0456,0.710044,34.0403,9.68945,11.0188
-181.759,0.988969,0.663341,3,7,0,182.428,5.31395,0.0763802,-10.4675,-10.3021,-4.29266,18.4713
-181.093,0.991357,0.663341,3,7,0,182.107,5.38382,-0.0363996,2.66144,-22.3636,3.84926,-8.51161
-182.009,0.913679,0.663341,2,3,0,182.267,5.41513,-0.083723,-2.71066,10.7471,8.77653,-22.2133
-181.691,1,0.663341,1,1,0,181.989,5.40133,-0.0734738,-4.67845,10.2278,6.63594,-19.0085
-184.468,0.811927,0.663341,3,7,0,185.342,5.14412,-0.0641392,7.83782,-17.6902,-29.3877,-22.2143
-182.913,1,0.663341,2,3,0,184.247,5.18889,-0.0413051,-15.3688,-13.1781,-22.1069,-13.3795
-181.187,1,0.663341,2,3,0,182.874,5.30839,0.032342,-18.183,-12.3112,-5.32722,8.55359
-180.95,0.997105,0.663341,2,3,0,181.256,5.38227,-0.00599025,5.9632,-8.90962,3.42997,-0.595038
-181.07,0.981879,0.663341,2,3,0,181.201,5.35963,-0.0399793,4.26016,-5.29521,0.659512,-9.3645
-181.482,0.961246,0.663341,3,7,0,181.789,5.26311,0.0226929,-6.49951,-8.13742,-10.744,5.54265
-181.487,0.960726,0.663341,3,7,0,182.447,5.42513,-0.0479586,-11.5693,-14.2179,9.52239,-12.1999
-180.955,0.998714,0.663341,2,3,0,181.528,5.32558,-0.00214985,-8.92748,11.009,-3.5869,0.359349
-181.305,0.959783,0.663341,3,7,0,181.653,5.30647,-0.0476434,8.02613,6.27926,-6.5086,-11.7566
-182.21,0.942242,0.663341,3,7,0,182.522,5.44682,0.0813393,5.19615,10.0477,9.61949,18.8164
-181.13,1,0.663341,2,3,0,182.164,5.36082,0.0390607,10.0877,17.5481,0.698942,10.3539
-181.048,0.997962,0.663341,3,7,0,181.29,5.30605,-0.0032625,-1.84177,10.7582,-6.00956,-0.106825
