# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=204827554
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1a_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_aux_unscaled
-185.83,0.983316,0.507009,3,7,0,187.479,5.1905,-0.461887,0.868188,0.0886676,-12.3757,-1.33173,0.51065,-8.91261,-16.8868,-0.504651,1.25525,18.0627
-186.534,0.989489,0.507009,3,7,0,187.388,5.18324,-0.145912,1.45216,0.0730144,2.95158,0.830932,0.823427,-10.6888,-18.1936,-0.179189,1.94745,13.8858
-187.084,0.982317,0.507009,3,7,0,188.051,5.51412,-0.124918,-1.98756,-0.0638186,5.26787,1.14352,-0.855941,1.8523,22.2427,0.339134,-2.35348,-19.7275
-184.932,1,0.507009,3,7,0,189.072,5.22522,0.151105,-0.124673,-0.0877101,17.5318,0.221879,-2.18389,-18.1574,-18.939,0.444179,0.0253871,-25.3425
-183.527,1,0.507009,3,7,0,185.779,5.28162,-0.886407,0.265444,-0.00389901,-12.8809,0.957354,-0.178018,-23.2039,-9.04042,-0.978368,0.62847,-0.691548
-183.182,0.976775,0.507009,3,7,0,184.706,5.30386,-0.219617,0.48285,0.0173394,-6.61602,-1.69728,-0.286872,-8.52118,-6.02613,-0.15644,0.802669,4.75472
-183.189,0.999337,0.507009,3,7,0,183.575,5.42816,0.19198,-0.274266,0.0189375,-2.15062,0.0670475,0.716812,8.05496,8.68933,0.458124,-0.195451,4.97272
-183.69,0.881963,0.507009,2,7,0,186.747,5.44636,-0.83667,0.261102,-0.0136989,1.22962,-2.32506,1.04941,-14.0429,11.5717,-0.915732,0.6236,-3.56431
-184.366,0.93926,0.507009,3,7,0,185.901,5.22235,-1.06138,-0.0219071,0.0217394,3.63148,-1.63732,0.970368,-1.14498,-15.557,-1.15983,0.273069,4.33905
-184.007,0.999631,0.507009,3,7,0,184.986,5.27412,-1.13985,0.0434793,0.0431063,14.1411,0.124791,0.0585183,7.09977,-9.07458,-1.2618,0.350914,10.5939
-184.076,0.986963,0.507009,3,7,0,185.451,5.41523,0.455721,0.465311,-0.073458,-6.18477,-0.722107,1.40165,-8.17844,8.61254,0.750562,0.743223,-19.6744
-183.176,0.991883,0.507009,3,7,0,184.994,5.2732,-0.091501,0.136928,-0.00271363,1.89471,0.797155,1.05673,-22.2132,-10.0576,0.0545166,0.363063,-0.520556
-183.958,0.97859,0.507009,3,7,0,184.165,5.24413,0.693796,0.0802781,0.0157134,-3.41272,-0.548965,0.189443,-3.19214,-13.154,1.05218,0.186388,3.00263
-182.934,0.934686,0.507009,3,7,0,186.58,5.39385,-0.444068,-0.506372,-0.0152341,21.8002,-1.76371,0.718116,8.01,4.96046,-0.309884,-0.399976,-2.75314
-184.078,0.929289,0.507009,3,7,0,185.379,5.35239,0.32112,0.537747,0.0873231,-5.60296,0.0413952,-0.410924,-22.5092,-0.234512,0.495801,0.769518,20.6495
-185.007,0.954583,0.507009,3,7,0,186.305,5.25144,-1.35426,0.134596,-0.0679827,0.901959,-0.547903,-0.924478,-19.2863,-14.5196,-1.58791,0.577107,-18.734
-183.225,0.893383,0.507009,2,7,0,188.689,5.26748,-0.12078,-0.272427,-0.0175234,6.47877,3.04724,-0.88111,24.1922,-11.088,0.0756082,-0.145613,-4.27388
-183.469,0.926752,0.507009,3,7,0,185.796,5.38466,0.353228,0.757945,0.0213049,-15.5928,0.515505,1.60916,-4.35188,3.52923,0.534018,1.07324,5.59292
-185.999,0.839522,0.507009,2,3,0,186.755,5.42533,-0.17601,1.91437,-0.0411003,-4.00148,-0.374202,-1.1817,-3.12433,9.41899,-0.29122,2.67105,-12.1307
-183.168,1,0.507009,2,3,0,186.208,5.41822,-0.258216,0.191608,-0.0327505,5.60144,-0.0125473,2.52979,-7.00546,8.33163,-0.159907,0.469722,-7.9675
-183.235,0.995094,0.507009,3,7,0,183.796,5.31912,-0.463885,-0.87488,0.0228712,8.4066,-0.543414,-0.528425,-2.78632,-4.1704,-0.299638,-0.86521,6.73585
-184.333,0.925776,0.507009,2,7,0,186.153,5.32999,1.09078,0.661687,0.0486005,-2.92643,-1.39437,-1.52091,-0.233375,-2.75021,1.45838,0.851736,11.6481
-183.291,0.969843,0.507009,3,7,0,185.863,5.29062,0.425268,0.17798,0.0211546,7.09231,1.83102,1.17724,13.9446,-7.53886,0.696524,0.340255,5.42488
-189.775,0.767155,0.507009,2,3,0,190.109,5.44218,2.11775,1.23618,-0.125431,5.92812,-0.626607,-0.24896,0.00348922,13.8066,2.90895,1.52766,-38.5116
-184.4,1,0.507009,3,7,0,190.337,5.28198,-0.235243,-0.928113,0.0893239,7.87711,3.16206,1.01097,-24.1575,-7.4668,-0.0328018,-0.955726,21.0348
-183.18,0.891273,0.507009,2,7,0,189.807,5.2918,0.206868,-0.456731,-0.0250874,-4.30247,-0.96562,-1.17028,50.8958,-8.11658,0.526445,-0.422453,-5.92089
-183.33,0.968544,0.507009,3,7,0,184.636,5.41902,-0.792491,0.111329,0.0164632,0.494173,-1.00391,-1.42579,-2.79402,7.64664,-0.836508,0.40952,4.59859
-183.072,0.937088,0.507009,3,7,0,186.05,5.3549,-0.671652,-0.768959,-0.00126028,13.6019,-2.28764,0.0327295,6.9747,0.0288853,-0.570547,-0.704543,1.06684
-184.311,0.86333,0.507009,2,7,0,187.371,5.36939,-1.12982,-0.49351,0.0850016,-2.92795,0.839466,-0.704775,-34.2505,1.52607,-1.18151,-0.329428,20.728
-184.367,0.998464,0.507009,3,7,0,184.831,5.34099,0.863591,0.281542,-0.0841986,6.40615,0.825491,0.189633,0.855806,-1.98671,1.32631,0.447154,-22.548
-183.177,1,0.507009,3,7,0,184.445,5.39761,-0.706299,-0.32057,0.0318671,-1.43649,-1.07626,-0.456591,18.1403,4.94804,-0.674628,-0.146949,8.73276
-183.514,0.919218,0.507009,3,7,0,186.362,5.26046,-0.488993,0.0357118,-0.0349806,-12.2775,-2.15356,0.846313,-4.60239,-12.4057,-0.437298,0.303428,-9.08001
-183.627,0.997747,0.507009,3,7,0,184.031,5.4505,-0.0198914,-0.207606,0.0527575,-3.75555,-0.613599,0.478136,6.61552,10.5905,0.168388,-0.0939299,12.5219
-183.615,0.959443,0.507009,2,7,0,185.547,5.36398,0.0822528,-0.537556,-0.0800154,12.1978,0.0613154,0.156035,24.3604,1.34161,0.410631,-0.505154,-20.5249
-183.892,0.992761,0.507009,3,7,0,184.192,5.31712,-0.24881,-0.171684,0.0922882,-3.58128,0.296862,-0.686531,-1.39379,-3.83491,-0.131349,-0.0344879,21.9694
-183.622,0.978661,0.507009,3,7,0,185.231,5.40609,-0.0396183,-0.336977,-0.076784,8.05609,0.594686,-0.56289,22.0871,7.36156,0.217324,-0.225874,-19.9084
-184.117,0.970091,0.507009,3,7,0,185.146,5.49328,0.404742,0.0484702,-0.00362381,-1.80006,-0.238497,-0.394051,-20.7196,17.1442,0.700788,0.187791,-2.49084
-183.47,0.990956,0.507009,3,7,0,185.102,5.34469,-0.541255,0.647156,0.0391529,-16.9629,-0.34359,-0.860437,-3.09035,-1.13319,-0.58257,1.03089,10.0853
-183.744,0.941797,0.507009,3,7,0,186.403,5.39183,0.530812,-0.472059,-0.067165,-13.4135,-0.254403,-1.41186,21.3902,5.2194,0.983237,-0.486839,-17.3517
-184.715,0.949276,0.507009,2,3,0,185.106,5.36243,0.819611,-0.753983,-0.0919947,-7.01558,0.354269,-0.407216,-5.08808,1.14595,1.4346,-0.901969,-24.7851
-184.152,0.99964,0.507009,3,7,0,185.207,5.39478,-1.24556,-0.181139,0.0667668,3.81418,0.778992,-0.799953,-14.8007,4.31032,-1.36226,0.0729498,16.5305
-182.974,0.839212,0.507009,2,7,0,191.29,5.35133,0.185542,0.412338,-0.00922079,-9.83172,3.46248,1.16668,-34.401,-0.417613,0.375593,0.678038,-1.57353
-185.102,0.9081,0.507009,2,7,0,185.393,5.53385,-0.509359,-0.833851,0.0383347,1.02686,-0.463862,-0.635181,3.32109,20.3815,-0.366644,-0.809213,6.86292
-184.023,0.994445,0.507009,3,7,0,186.238,5.36997,-0.147357,1.27778,0.00230617,-20.1391,0.528874,0.700019,-8.0893,1.8705,-0.163826,1.80346,0.671851
-183.803,1,0.507009,3,7,0,184.737,5.3373,0.521173,-1.19331,0.00505757,0.0904307,1.22771,0.821201,4.41212,-2.11058,1.00168,-1.39015,1.84392
-188.908,0.760374,0.507009,2,3,0,190.313,5.19924,0.150569,-1.23828,-0.158093,-5.30085,-0.894833,0.750651,-18.2855,-26.1736,0.683674,-1.46187,-49.4186
-183.809,0.992279,0.507009,3,7,0,190.296,5.29268,-1.16879,0.312243,-0.0126435,22.0765,-0.441978,1.12299,41.7659,-7.80592,-1.34868,0.731272,-2.84384
-184.392,0.906344,0.507009,2,3,0,185.741,5.25089,-0.820764,0.285978,-0.0649983,9.07534,1.31497,-0.748212,5.44335,-14.5103,-0.906987,0.692671,-17.8504
-183.94,1,0.507009,3,7,0,185.304,5.35022,-0.222479,-0.353651,0.0965015,-13.4225,-1.00082,0.554919,-5.04977,-0.450451,-0.0807538,-0.25932,23.015
-183.715,0.969825,0.507009,3,7,0,185.601,5.3468,0.109475,0.102608,-0.0868704,-6.43642,0.452297,1.13096,22.2607,-1.1497,0.35367,0.328935,-22.717
-185.296,0.909813,0.507009,3,7,0,187.295,5.3231,-0.715071,-1.3721,0.107948,6.23681,-0.212746,2.03027,-2.26623,-3.12458,-0.581154,-1.44195,25.3987
-183.608,0.982547,0.507009,3,7,0,186.498,5.3458,-0.793149,0.504287,0.0474234,3.44084,0.33512,1.97871,-22.4116,-0.990415,-0.880525,0.877389,12.057
-185.883,0.910564,0.507009,3,7,0,186.363,5.25614,0.666221,-1.8395,-0.0327535,-8.09365,-0.0643575,-0.470331,6.80851,-12.9169,1.31582,-2.2507,-9.67226
-185.159,1,0.507009,3,7,0,187.661,5.28923,-1.47972,0.419026,0.080144,15.4682,-0.428697,1.78741,0.222582,-6.84728,-1.71411,0.824659,18.6575
-185.067,0.974855,0.507009,3,7,0,187.855,5.31904,1.01635,-0.265991,0.107259,-7.56001,-1.18291,0.58307,29.2185,-3.53138,1.42264,-0.283519,24.3945
-184.444,1,0.507009,2,3,0,185.289,5.33727,0.708317,-0.487489,0.0953533,4.61701,-1.0389,-0.367683,-11.1013,-1.76612,1.07743,-0.520289,22.2829
-183.936,1,0.507009,3,7,0,185.394,5.39466,-1.26301,-0.250116,-0.0567785,-3.09623,0.621573,1.13736,-18.0082,5.50015,-1.40792,0.0576488,-13.9767
-185.662,0.936923,0.507009,3,7,0,186.813,5.2142,-1.81569,-0.35696,0.0168991,4.28333,-1.29445,0.117701,-13.6339,-16.6761,-2.07537,-0.04964,2.82838
-185.79,0.907423,0.507009,2,3,0,188.379,5.18642,-1.25179,-1.22406,-0.00578175,-16.4936,-1.88705,-0.0881537,0.346133,-20.8999,-1.25315,-1.20325,-3.47789
-185.546,0.994406,0.507009,3,7,0,186.72,5.17196,-0.885525,-1.03286,0.0330286,-9.79884,-0.957323,-0.794222,-7.50378,-21.0031,-0.814845,-1.01114,5.54058
-184.166,0.951254,0.507009,3,7,0,189.765,5.47327,0.363857,0.673476,0.0217519,18.0225,-0.635957,-0.829182,-41.6658,13.9448,0.557674,0.966198,4.20137
-183.897,0.997575,0.507009,3,7,0,184.976,5.26362,-1.06778,-0.194396,-0.0356815,9.29323,0.000811302,1.26821,1.1802,-12.0058,-1.15635,0.0892904,-9.08582
-184.082,0.962573,0.507009,3,7,0,186.398,5.43003,0.821122,-0.0546401,0.0589148,8.4041,1.24681,0.618112,-23.8792,8.22746,1.19654,-0.00294604,13.7903
-183.821,1,0.507009,3,7,0,184.894,5.32416,-1.01945,-0.417712,-0.0707989,-13.0052,-0.792292,0.403742,3.33931,-4.31483,-1.06605,-0.187288,-17.7067
-183.525,0.955308,0.507009,3,7,0,185.932,5.3922,0.702838,0.388673,0.0299635,2.12581,-0.631364,0.932467,-29.3074,4.34157,1.01626,0.566077,7.60156
-183.521,0.993554,0.507009,3,7,0,184.411,5.3209,-1.03183,-0.749982,-0.0337816,1.56255,-0.528008,0.145039,18.7752,-4.43587,-1.03318,-0.626547,-7.40878
-183.473,0.999836,0.507009,3,7,0,183.888,5.38708,0.663035,0.448016,0.0260458,-3.26737,-0.291815,-0.456074,10.6521,3.77822,0.961238,0.646279,6.7176
-183.384,0.999671,0.507009,3,7,0,183.715,5.333,-0.80524,-0.849692,-0.0382821,-3.19563,-0.830039,0.168503,0.746781,-2.87242,-0.725099,-0.784446,-8.52014
-185.571,0.870266,0.507009,3,7,0,186.73,5.16589,0.429707,0.267072,0.0712732,13.2756,0.509241,0.67759,6.66932,-20.1049,0.666249,0.433423,13.5006
-185.641,0.99186,0.507009,2,3,0,186.513,5.1728,-0.242014,0.246552,0.0945129,10.8841,-0.861413,-0.274065,-3.93539,-18.4912,-0.167918,0.472252,19.0622
-185.437,0.993441,0.507009,3,7,0,186.366,5.51815,-0.0660086,-0.605313,-0.0763675,1.5079,0.169182,0.351526,-19.9115,23.3831,0.222304,-0.571477,-23.1748
-183.248,1,0.507009,3,7,0,185.669,5.37086,-0.0350397,-0.274135,-0.0661037,21.3626,0.0816961,-0.518122,-12.4518,2.26957,0.20872,-0.147438,-16.5211
-183.674,0.969179,0.507009,3,7,0,184.577,5.29625,-0.893834,-0.299848,0.0551077,8.69262,1.03133,0.170337,8.13789,-6.42524,-0.912466,-0.107755,13.8616
-183.316,0.998068,0.507009,3,7,0,184.201,5.32201,-0.937131,0.145961,-0.026733,6.65955,0.898194,0.0332506,-13.17,-4.22991,-1.03203,0.500107,-5.95658
-183.533,0.971107,0.507009,3,7,0,184.671,5.39753,0.721877,-0.391638,0.0330961,-12.7994,0.880589,0.445738,-4.16378,4.92643,1.13194,-0.407136,8.4008
-183.841,0.973996,0.507009,3,7,0,185.089,5.31382,-1.27568,0.00896829,-0.0422388,3.84423,1.10952,1.24289,-3.07716,-5.45787,-1.45641,0.382834,-10.169
-184.43,0.962961,0.507009,2,3,0,184.773,5.28875,-1.2663,0.478506,-0.0507745,1.58793,0.834782,0.0647061,5.00778,-8.9585,-1.51391,0.992337,-13.2828
-186.268,0.898531,0.507009,2,7,0,187.417,5.31048,-1.51988,0.613123,-0.114278,-6.69823,0.145968,0.021196,20.9625,-6.81788,-1.91093,1.28131,-32.0319
-184,0.9619,0.507009,2,3,0,187.75,5.35013,-1.26959,-0.214263,-0.0672719,-9.23099,-0.983424,1.89444,-25.7702,-0.637319,-1.42492,0.111638,-16.7364
-184.501,0.970545,0.507009,3,7,0,185.67,5.41109,-1.36299,0.318215,-0.0606739,11.9613,0.179138,0.995806,7.02258,7.82181,-1.62257,0.809363,-15.7823
-184.396,0.998509,0.507009,3,7,0,185.681,5.2783,1.12304,0.0254103,0.0498671,-0.90888,0.342077,1.63659,-5.41139,-8.48836,1.57164,0.0618031,11.4742
-184.559,0.939283,0.507009,3,7,0,187.421,5.46139,-1.42565,-0.430021,-0.0308313,12.4949,-1.02223,0.726822,26.7744,13.9381,-1.58655,-0.165287,-8.15203
-183.453,1,0.507009,3,7,0,184.931,5.27349,0.192211,0.457543,0.0193327,-9.01987,1.6308,-0.225132,4.84283,-9.59006,0.367911,0.718957,4.67875
-185.213,0.919419,0.507009,2,3,0,185.576,5.29498,1.24938,0.903012,0.0662557,-6.35255,-0.619914,0.0486362,-4.0861,-6.42124,1.61556,1.1235,15.0721
-185.918,0.914255,0.507009,3,7,0,190.19,5.13836,0.587235,0.117025,0.024107,18.3411,-2.19273,-1.29182,-9.25852,-25.3133,0.907058,0.243477,1.0652
-185.592,0.999857,0.507009,3,7,0,187.462,5.55739,-0.867935,-0.24211,-0.00853662,-5.57301,1.126,-0.737948,21.4975,25.3216,-0.889338,-0.0120808,-6.02361
-184.151,0.988949,0.507009,3,7,0,187.37,5.39208,-0.562078,1.07611,0.0429381,24.1158,-0.776787,-0.857173,-8.34463,4.2166,-0.658856,1.56155,10.4354
-184.091,0.99811,0.507009,3,7,0,185.214,5.28857,-0.603193,-0.889278,-0.0758598,-0.591978,-0.902342,1.35018,0.742104,-9.44469,-0.445811,-0.861052,-19.5761
-183.958,0.997439,0.507009,3,7,0,184.759,5.41298,0.516221,0.758428,0.0491673,5.67999,-0.194286,-0.0849592,17.2928,6.49101,0.72804,1.0378,11.7542
-184.509,0.976229,0.507009,2,3,0,184.843,5.38713,0.873544,1.17138,0.030648,5.379,0.108382,0.290849,8.80626,3.74986,1.13655,1.51897,7.29481
-183.571,0.975906,0.507009,3,7,0,186.333,5.3356,-0.960483,-0.756601,-0.051089,-4.65344,-0.281787,-2.35022,10.1641,-2.59314,-0.939072,-0.640856,-11.9821
-184.718,0.889043,0.507009,2,3,0,185.989,5.39176,-1.53601,-0.475328,-0.0777128,-11.4962,0.989234,-0.680481,7.15743,5.31919,-1.74163,-0.18177,-19.8632
-185.416,0.918769,0.507009,3,7,0,188.23,5.35818,-1.20959,0.576597,-0.110028,-7.81487,1.1878,2.07401,-7.15571,0.538228,-1.48448,1.17773,-30.1514
-187.806,0.888087,0.507009,2,7,0,190.116,5.27104,1.41094,-1.73838,0.107708,-0.961491,1.26654,-0.703831,25.9839,-8.28128,2.05715,-2.10471,22.9391
-186.641,0.997814,0.507009,3,7,0,189.842,5.49532,-1.80722,0.890194,-0.0161535,4.71341,0.174845,-1.67,29.5018,17.8386,-2.24743,1.55164,-6.79012
-183.43,0.918764,0.507009,2,7,0,190.314,5.40339,-0.824685,0.0907169,-0.0456782,22.6903,-2.666,1.91144,10.6947,6.554,-0.881391,0.427032,-11.1503
-183.472,0.997143,0.507009,3,7,0,184.148,5.30029,0.508885,-0.272916,0.045598,-8.76749,-0.855789,0.350965,0.00912395,-6.0956,0.84111,-0.234975,11.3218
-183.64,0.953899,0.507009,3,7,0,185.684,5.4139,-1.00418,-0.221488,-0.0484966,6.01816,-1.75728,-0.464346,16.2583,8.01311,-1.07182,0.0528291,-11.9068
-188.19,0.850073,0.507009,3,7,0,189.214,5.38259,-1.74102,1.72666,0.107929,-6.29741,1.11571,-0.138834,12.7524,2.76379,-2.15616,2.41081,23.2243
