# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1207707844
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df0_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,aux_unscaled,p_gamma.1,p_aux_unscaled,g_gamma.1,g_aux_unscaled
7.82072,0.986325,0.556394,2,7,0,-6.06977,0.470718,0.0292435,-60.6827,10.2556,-71.1363,0.804766
8.89326,0.986808,0.556394,3,7,0,-6.33009,0.550227,0.0652353,-58.7377,17.701,36.5687,7.37504
8.34874,0.935122,0.556394,3,7,0,-5.67702,0.563364,0.056969,85.2702,4.98023,54.4396,5.27122
8.6485,0.911866,0.556394,3,7,0,-5.63249,0.506792,-0.122194,82.619,-11.8954,-28.4552,-16.1555
7.8561,0.900588,0.556394,3,7,0,-6.07135,0.521365,0.176809,-70.9758,-1.3235,-0.592928,19.0645
8.35817,0.998263,0.556394,3,7,0,-6.7104,0.511554,-0.145025,68.2654,-0.926836,-20.4191,-19.5363
9.00049,1,0.556394,3,7,0,-8.07344,0.517472,0.103536,-29.3756,-12.0389,-5.34777,12.3076
8.40142,0.94052,0.556394,2,3,0,-7.7537,0.517264,0.145314,4.66468,-12.2063,-5.1501,16.2648
8.43462,0.981452,0.556394,2,5,0,-7.56275,0.524638,-0.146178,5.46712,-14.1599,5.32117,-19.5251
9.11137,1,0.556394,2,3,0,-8.4209,0.527381,-0.102972,4.24999,12.6193,9.84172,-12.8723
9.70742,0.876858,0.556394,3,7,0,-6.11171,0.524057,-0.0241091,-38.1567,26.7854,3.2739,-1.99472
9.14194,0.921897,0.556394,1,3,0,-8.48292,0.532051,-0.0952291,-15.3535,11.5779,18.0052,-11.8608
9.19479,0.992592,0.556394,3,7,0,-8.76084,0.531242,0.0825853,-15.6142,8.99961,11.6181,10.1134
9.0724,0.996793,0.556394,3,7,0,-8.62567,0.4936,-0.0292314,14.0529,-9.36864,-44.2264,-3.89134
9.32097,0.999472,0.556394,3,7,0,-8.63348,0.52152,-0.0872906,-44.0636,0.762373,-0.731531,-10.5287
9.71181,0.964885,0.556394,2,5,0,-8.62897,0.526094,-0.0135273,9.90023,15.6211,6.2857,-0.684922
9.62168,0.993257,0.556394,2,3,0,-9.59569,0.522687,-0.0488683,-6.41558,1.63416,1.2157,-5.20894
8.99255,0.939635,0.556394,2,5,0,-8.45209,0.523365,0.105041,0.0996017,-11.2164,1.70393,12.4773
8.81925,0.988838,0.556394,1,1,0,-8.81418,0.523217,0.118265,0.790534,1.06221,1.48762,13.7619
8.89438,0.994704,0.556394,2,3,0,-8.56785,0.517711,0.111974,5.10247,8.59489,-4.97746,13.1361
9.69904,0.951996,0.556394,1,3,0,-7.69348,0.520492,0.0125375,7.66007,-21.4952,-2.07661,2.49541
7.95661,0.903168,0.556394,2,5,0,-7.68884,0.51231,0.168847,-5.50092,7.73615,-10.1229,18.2821
8.06308,0.986022,0.556394,2,7,0,-6.88476,0.537752,-0.15262,-7.0876,16.4368,31.5723,-21.057
9.43899,0.978666,0.556394,2,3,0,-7.44029,0.509994,-0.0597833,20.3677,-20.7652,-19.8115,-6.9146
9.66153,1,0.556394,2,3,0,-9.45043,0.514597,-0.0274961,-14.3612,-5.67464,-11.4168,-2.50266
9.0168,0.944793,0.556394,3,7,0,-8.27652,0.547014,0.0635435,38.9456,6.91095,32.5242,7.41302
7.31025,0.926061,0.556394,3,7,0,-5.85258,0.502739,-0.179557,-22.3078,17.2758,-40.4457,-25.863
9.3885,0.895869,0.556394,2,3,0,-5.54082,0.518224,-0.0793305,-42.3552,-27.356,-6.40481,-9.41643
9.23975,0.991788,0.556394,3,7,0,-8.99093,0.5191,0.0829821,25.2031,-2.39906,-3.54026,10.2519
9.42478,0.999267,0.556394,2,3,0,-9.17989,0.514419,0.0588803,1.15136,7.54302,-9.84286,7.65233
9.32317,0.988562,0.556394,3,7,0,-9.03788,0.532532,-0.077257,-25.0833,3.83937,18.1969,-9.29214
9.02547,0.899612,0.556394,3,7,0,-7.01166,0.514933,0.100031,69.2387,-8.66452,-8.44751,11.9254
9.39003,0.986694,0.556394,3,7,0,-8.00086,0.515264,-0.0762996,-61.7901,3.13394,-11.4415,-9.04113
8.65706,0.956439,0.556394,2,3,0,-8.49532,0.493081,-0.0816246,3.4059,-6.05788,-49.9993,-11.1578
9.22277,0.936627,0.556394,2,5,0,-7.38385,0.541614,0.0568536,-56.9296,-12.7242,25.8634,6.99994
9.6396,0.995714,0.556394,2,7,0,-8.94947,0.524705,-0.0440362,-28.1371,-9.77922,4.44742,-4.57939
9.46767,0.987614,0.556394,3,7,0,-9.3518,0.540564,-0.00666633,6.86978,4.80577,27.7901,-0.328255
9.41504,0.995495,0.556394,1,1,0,-9.40918,0.542333,-0.00869586,-3.99365,-0.234596,30.5529,-0.682827
8.17195,0.933318,0.556394,2,7,0,-7.37543,0.493732,-0.118932,-44.9643,-4.4021,-52.6493,-16.7063
8.81666,1,0.556394,3,7,0,-8.11667,0.506068,-0.109778,-39.5146,-5.89211,-29.0864,-14.296
8.96516,1,0.556394,3,7,0,-8.80297,0.50753,-0.101853,-10.9559,-5.28174,-25.9918,-13.0268
9.21891,0.997688,0.556394,2,7,0,-8.64946,0.516341,0.0835983,21.3287,9.75702,-6.97409,10.2863
8.30012,0.954856,0.556394,2,7,0,-7.82953,0.504931,0.142409,-23.8211,7.9336,-18.849,15.7045
7.01952,0.962237,0.556394,2,3,0,-6.77534,0.478677,0.168966,11.0706,6.83918,-45.4752,16.4294
5.51349,0.961836,0.556394,2,3,0,-5.29096,0.460251,0.199879,9.34756,-6.68024,-60.9712,17.2459
8.99754,0.994751,0.556394,2,3,0,-4.95555,0.518334,0.104113,-85.8065,18.337,-4.31068,12.3728
6.00633,0.895102,0.556394,2,7,0,-5.75121,0.592814,-0.00278361,-4.25072,-7.60947,104.93,-6.7554
6.22257,1,0.556394,3,7,0,-5.15527,0.456373,-0.0412066,46.3249,-8.49773,-104.799,-11.0492
7.07462,1,0.556394,1,1,0,-6.22011,0.465619,-0.0462659,48.8495,1.71558,-90.9334,-9.97112
8.83554,1,0.556394,2,7,0,-6.80072,0.54364,0.0942353,-74.6604,-3.98675,26.4767,10.8326
9.60106,1,0.556394,2,3,0,-8.78128,0.534878,-0.00908156,-30.1727,-10.7734,19.3994,-0.359169
9.55674,0.998361,0.556394,3,7,0,-9.44309,0.52439,0.0446391,-17.8478,-0.543125,3.30256,6.16211
9.50148,0.945019,0.556394,3,7,0,-7.81776,0.516642,-0.0644063,-37.8147,16.5683,-8.86661,-7.35784
8.81358,0.917969,0.556394,2,3,0,-8.23115,0.526738,-0.124002,5.73075,11.5275,9.05038,-16.0479
8.73264,0.99693,0.556394,2,3,0,-8.65491,0.530078,-0.126465,-4.21732,-4.07828,15.4243,-16.5117
9.03992,0.976736,0.556394,3,7,0,-7.65676,0.498382,-0.0668532,-1.17968,-17.9405,-39.6285,-8.57943
9.08264,0.99675,0.556394,3,7,0,-8.61019,0.515612,-0.104459,34.5161,3.484,-11.4715,-13.1122
9.14372,0.973546,0.556394,2,7,0,-8.09072,0.498483,0.0525734,-5.35143,15.581,-31.0936,6.31527
9.30282,1,0.556394,2,3,0,-9.05306,0.499165,0.0231731,-10.6416,6.98864,-32.0135,3.01372
8.91806,0.989232,0.556394,3,7,0,-8.64276,0.541264,-0.0937954,15.8947,6.58321,34.3081,-12.1315
7.77039,0.90632,0.556394,2,5,0,-7.20818,0.487586,0.14484,25.5534,-8.78902,-37.889,14.9486
8.11953,1,0.556394,1,1,0,-7.77203,0.492668,0.133267,22.1351,-6.37606,-33.0374,14.217
9.4307,0.983053,0.556394,3,7,0,-7.00887,0.523135,0.0626826,-35.5644,21.445,1.55531,8.13235
8.68218,0.960426,0.556394,2,3,0,-8.67534,0.520433,0.12788,-2.90614,-0.948192,-1.71732,14.6741
9.51177,0.973141,0.556394,2,3,0,-7.93026,0.52832,0.0480629,-17.7155,18.5034,8.53709,6.49393
9.24259,0.994036,0.556394,3,7,0,-9.10856,0.500535,-0.0501593,16.7088,-2.87587,-34.8278,-6.12397
8.80281,0.982401,0.556394,3,7,0,-8.61528,0.537687,0.108511,21.4779,-2.40188,18.6757,12.5267
8.60375,0.987889,0.556394,1,1,0,-8.5947,0.538105,0.122975,-4.11714,-0.844786,18.6264,13.9131
9.60991,0.995271,0.556394,2,7,0,-8.35062,0.534044,-0.0172462,16.2509,16.4758,18.4467,-1.3455
9.68027,0.99517,0.556394,2,7,0,-9.4584,0.528019,0.0097885,-17.7881,5.06567,8.78017,2.11978
9.70694,0.986392,0.556394,2,5,0,-9.38802,0.520332,-0.0250666,-18.8893,-6.70338,-2.48542,-2.1134
9.66578,0.998148,0.556394,3,7,0,-9.64148,0.512988,-0.00324025,-4.52088,-1.99448,-13.2614,0.488298
9.62735,0.990655,0.556394,2,7,0,-9.40223,0.51561,-0.0409241,-9.4911,6.70871,-10.108,-4.22137
9.42029,0.95441,0.556394,2,7,0,-8.42388,0.50434,0.0309893,21.9327,-13.8724,-24.3558,4.20988
7.65858,0.897024,0.556394,2,3,0,-7.54402,0.473156,-0.0523554,-0.748274,-5.15956,-79.7264,-9.55437
8.27114,0.996578,0.556394,2,7,0,-6.86572,0.565478,-0.0187275,58.5942,6.72308,66.5423,-4.19841
9.53376,0.904768,0.556394,1,3,0,-6.73071,0.534538,0.0288871,-83.682,8.79832,17.512,4.17749
9.42148,0.994233,0.556394,2,3,0,-9.37935,0.535325,0.0476923,9.66914,1.45917,17.9205,6.26825
9.26086,0.991768,0.556394,3,7,0,-8.96349,0.546878,-0.00853975,-22.6818,-5.1934,37.3498,-0.971201
9.15968,0.926154,0.556394,3,7,0,-7.33201,0.531747,0.085423,-41.9314,16.7647,12.1793,10.393
8.49138,0.971257,0.556394,3,7,0,-8.09598,0.48091,0.00855075,-8.44562,-9.28357,-59.383,-0.403943
8.51667,1,0.556394,2,3,0,-8.405,0.481344,0.0152048,-17.2367,-1.26255,-57.9792,0.465196
8.62347,0.991693,0.556394,3,7,0,-7.69704,0.544672,-0.106359,-51.1943,-0.647592,41.3836,-14.2619
9.53986,1,0.556394,2,7,0,-8.40073,0.535252,0.0239868,27.0953,-14.3136,18.6866,3.58662
9.49453,0.998952,0.556394,2,3,0,-9.49298,0.536745,0.0281966,-1.93174,-0.236117,20.6073,4.01427
9.53726,1,0.556394,1,1,0,-9.49541,0.535395,0.0239646,-8.69214,-1.88086,18.8878,3.5787
9.6835,0.994342,0.556394,3,7,0,-9.28914,0.515609,-0.0222781,29.4188,4.55228,-9.7412,-1.81735
9.40938,0.966627,0.556394,3,7,0,-8.77156,0.529404,-0.0730207,0.124806,-12.1849,12.7168,-8.5998
9.35308,0.985239,0.556394,3,7,0,-8.84231,0.508752,0.0581968,30.7538,6.42081,-17.2851,7.42519
9.57489,1,0.556394,2,3,0,-9.32742,0.508932,0.0143227,11.1682,-6.88216,-18.6086,2.4674
8.48087,0.952579,0.556394,2,7,0,-8.46301,0.480769,0.00512891,6.29236,0.951097,-59.994,-0.845868
8.13409,0.963207,0.556394,3,7,0,-7.13195,0.538446,0.153217,-52.8571,1.95891,17.9067,16.707
8.92469,0.97806,0.556394,2,7,0,-6.59493,0.511065,0.104919,66.1342,13.5328,-12.9862,12.3269
8.59446,0.981734,0.556394,3,7,0,-7.74931,0.505918,-0.123934,48.7108,-1.37018,-30.2027,-16.4769
9.32485,0.937151,0.556394,3,7,0,-6.20893,0.545183,-0.000529542,-17.0642,26.4844,34.2592,0.141612
8.07592,0.951551,0.556394,2,7,0,-7.66556,0.544125,0.149475,17.125,-8.45222,24.2462,16.1294
8.30303,1,0.556394,1,1,0,-8.06695,0.541695,0.138584,-12.3261,-6.5176,22.0653,15.2386
9.27467,0.993287,0.556394,2,3,0,-7.94487,0.514997,0.076919,24.2923,16.1584,-8.76545,9.57464
9.37182,0.996257,0.556394,3,7,0,-8.78649,0.52324,-0.0821562,40.3126,1.67125,2.25848,-9.79675
9.53519,0.983231,0.556394,2,3,0,-9.04502,0.53232,-0.0487705,7.034,-10.49,16.8471,-5.36949
9.23781,0.984227,0.556394,3,7,0,-9.08838,0.534464,0.0734838,15.5389,-3.86737,15.9284,9.07801
7.85109,0.930484,0.556394,2,3,0,-7.6929,0.569572,0.079982,-16.1647,3.91958,59.7898,7.11353
9.61032,0.994321,0.556394,3,7,0,-7.29517,0.523528,0.0355908,69.7641,11.7994,2.1802,5.15521
9.04414,0.940411,0.556394,1,3,0,-8.59099,0.52416,0.100691,0.866797,10.2677,2.67675,12.044
9.33371,0.966095,0.556394,2,5,0,-8.07275,0.513922,-0.0805068,-7.81505,-16.9858,-13.8571,-9.67023
8.05479,0.923104,0.556394,3,7,0,-7.70849,0.496564,0.145567,-31.3138,-0.293418,-27.9456,15.6052
9.24497,0.998947,0.556394,2,3,0,-7.80556,0.49693,0.0161466,-32.8442,15.6997,-35.6516,2.03375
9.6072,0.998564,0.556394,2,5,0,-9.21395,0.534575,-0.00470014,-32.0487,2.68145,18.7811,0.191903
9.61334,0.963508,0.556394,3,7,0,-8.48487,0.510122,-0.018546,-8.59638,-16.0194,-18.0519,-1.49844
9.67463,0.982032,0.556394,3,7,0,-9.10588,0.513904,-0.0151906,-37.188,-4.33818,-12.1921,-0.963628
6.59713,0.889535,0.556394,3,7,0,-6.1157,0.542306,-0.203236,5.17155,-10.482,44.9859,-30.1892
7.62734,1,0.556394,2,3,0,-6.23439,0.550914,-0.145566,-6.05844,-17.9233,57.0387,-21.0614
8.89643,0.896038,0.556394,3,7,0,-4.82646,0.509189,-0.109925,99.7783,-11.3935,-23.3723,-14.1549
8.165,0.966376,0.556394,3,7,0,-7.47661,0.500639,0.14522,40.7789,4.86613,-23.4742,15.782
8.10846,0.989653,0.556394,2,3,0,-7.68445,0.502239,0.150971,-14.732,8.99326,-21.4636,16.3788
9.11734,0.98769,0.556394,2,5,0,-7.8121,0.531335,-0.0982997,-23.8825,16.0311,16.8327,-12.2868
8.66179,0.948565,0.556394,3,7,0,-7.69529,0.546364,0.102965,45.4368,-7.44568,29.2865,11.562
9.27566,1,0.556394,2,3,0,-8.65568,0.541859,0.0477175,-21.9508,-10.2347,26.6663,5.98054
9.5728,1,0.556394,3,7,0,-9.13667,0.531114,-0.0451426,-30.2603,-5.1306,14.7823,-4.84863
9.13838,0.976859,0.556394,2,3,0,-9.07889,0.547705,-0.0390859,0.100201,3.72099,41.0119,-4.97103
9.70727,0.99849,0.556394,2,3,0,-9.09534,0.522057,-0.0258336,-38.4178,4.60821,0.184119,-2.20704
9.40572,0.97847,0.556394,2,3,0,-9.34859,0.541007,-0.0320514,6.42285,-3.14828,29.9288,-3.57298
9.23019,0.891652,0.556394,2,7,0,-7.03904,0.529961,0.0804369,30.9355,-20.7719,10.0617,9.91931
9.23528,0.98661,0.556394,3,7,0,-8.37077,0.503467,-0.0649235,48.2134,-3.21573,-30.9549,-7.95256
9.22603,0.939196,0.556394,2,5,0,-8.15355,0.539426,0.0635712,39.7274,10.9563,22.6815,7.83366
9.06385,0.987171,0.556394,3,7,0,-8.72203,0.49712,-0.0574756,-29.462,2.87815,-40.978,-7.37959
9.01169,0.99971,0.556394,3,7,0,-8.89853,0.547396,0.0625321,-10.0488,4.24835,33.0864,7.27829
9.64074,0.967084,0.556394,1,3,0,-8.15733,0.525201,0.0279526,57.7996,8.42321,4.54357,4.27583
9.63042,0.934921,0.556394,3,7,0,-7.65483,0.514703,-0.0377247,-41.5861,17.8286,-11.4835,-3.82201
8.62392,0.9308,0.556394,2,7,0,-7.95783,0.559063,0.0466012,35.4519,7.1998,49.8069,4.54337
9.3771,1,0.556394,3,7,0,-8.6674,0.541501,0.0291531,-42.3975,-4.19328,27.1748,3.89777
8.8412,0.972637,0.556394,3,7,0,-8.57733,0.489153,0.0437309,-4.36678,-7.73685,-44.2365,4.62332
8.7386,0.973641,0.556394,3,7,0,-7.72123,0.558565,0.00936173,0.807911,-15.3874,52.9271,0.188964
9.20381,0.995001,0.556394,3,7,0,-8.08144,0.516643,0.0852505,50.1418,7.40212,-6.57703,10.4597
9.40268,0.983009,0.556394,3,7,0,-8.33583,0.540213,-0.038697,28.3431,13.5045,29.0651,-4.3959
9.45107,0.982007,0.556394,2,7,0,-8.84297,0.502857,-0.0121669,39.3587,-3.78617,-28.7818,-1.03779
9.60287,0.999108,0.556394,3,7,0,-9.32414,0.532415,-0.0326939,24.347,4.02512,16.465,-3.25863
8.92263,0.939326,0.556394,2,7,0,-8.35603,0.510692,0.104686,23.7598,-9.24841,-13.4379,12.2941
9.54317,1,0.556394,2,3,0,-8.899,0.525711,0.0459284,-19.1969,10.9403,5.06912,6.29378
9.0671,0.97164,0.556394,2,7,0,-8.81366,0.525721,0.0982903,-1.24944,7.67254,4.57804,11.7939
8.49129,0.975608,0.556394,2,3,0,-8.35326,0.533029,0.136056,15.1533,3.6433,12.4496,15.302
8.46,0.998604,0.556394,3,7,0,-8.20061,0.506995,-0.133597,-26.0756,2.1315,-28.7197,-17.931
8.55064,1,0.556394,2,3,0,-8.36656,0.510398,-0.133369,-14.8336,-4.97806,-22.1706,-17.722
9.33602,0.99889,0.556394,3,7,0,-8.29102,0.538109,0.0524255,0.192898,15.5966,21.4441,6.68055
9.12411,0.797635,0.556394,2,5,0,-4.35018,0.500387,-0.0658806,86.0191,22.4416,-36.1859,-8.29197
7.38866,0.8917,0.556394,3,7,0,-6.91982,0.5776,0.069399,-24.7708,7.66472,71.3568,4.8877
8.85972,1,0.556394,2,3,0,-7.26141,0.542612,0.0944538,66.5319,2.92113,25.2122,10.9077
7.97571,0.986429,0.556394,3,7,0,-7.88629,0.504891,-0.154822,12.174,-2.94013,-34.1831,-21.5015
8.15694,0.815039,0.556394,2,7,0,-4.80057,0.565761,0.0672737,-54.4296,-23.195,56.4185,6.15785
8.60278,0.99324,0.556394,2,3,0,-7.84134,0.561047,0.00979442,40.0365,6.75348,56.4657,-0.0287247
9.33731,0.985803,0.556394,2,7,0,-7.7317,0.513408,-0.0793659,-64.8149,-5.36247,-14.7126,-9.52292
8.40589,0.942084,0.556394,2,3,0,-8.26023,0.528487,-0.145853,16.291,3.48021,12.8994,-19.5426
7.50235,0.953874,0.556394,3,7,0,-6.92457,0.546298,0.179334,31.8582,-7.15155,25.0831,18.6713
8.97586,0.989711,0.556394,2,7,0,-7.12929,0.502601,-0.0888509,27.5318,19.173,-33.9914,-11.409
7.23767,0.786813,0.556394,2,3,0,-5.17992,0.534943,-0.190272,24.75,20.7052,27.991,-27.3215
9.42686,0.974251,0.556394,2,5,0,-6.30184,0.506342,0.0392496,-29.7337,25.59,-21.2322,5.23967
9.43629,1,0.556394,1,1,0,-9.41021,0.506339,0.0374003,5.92198,-1.78642,-21.3148,5.03085
9.59159,0.9999,0.556394,3,7,0,-9.31836,0.52994,0.0306986,-19.8216,5.59805,11.0822,4.51575
9.52058,0.988354,0.556394,3,7,0,-9.15761,0.53309,-0.0489843,-32.075,-0.0488142,18.1044,-5.42492
9.55412,0.952581,0.556394,3,7,0,-8.35523,0.509572,0.0247598,32.8045,-13.8096,-17.3286,3.71018
9.21402,0.99229,0.556394,3,7,0,-9.19181,0.506937,0.0712854,-7.80474,-0.408851,-19.1588,8.75978
9.00353,0.994367,0.556394,2,3,0,-8.97837,0.500971,0.079521,7.86661,0.879603,-26.3412,9.35455
8.19671,0.928563,0.556394,2,5,0,-6.44924,0.562839,-0.0568714,55.3322,-12.4637,67.4528,-9.03559
9.44492,0.966174,0.556394,2,3,0,-7.50112,0.54138,-0.00210449,-62.6577,11.4045,28.7445,0.187424
8.90485,0.97825,0.556394,3,7,0,-8.67419,0.523628,0.111849,-25.0064,-1.52933,1.99127,13.1416
9.68073,1,0.556394,2,3,0,-8.89892,0.51895,0.017376,4.51246,13.4283,-4.24947,3.05417
9.45396,0.986391,0.556394,2,3,0,-9.43745,0.50603,0.0322567,-6.05646,-0.910576,-21.9605,4.43301
8.39173,0.873498,0.556394,2,7,0,-5.96347,0.5255,0.146217,48.5022,19.289,3.91776,16.3569
7.77667,0.978037,0.556394,3,7,0,-6.43895,0.471217,-0.0141016,35.6859,-14.3811,-76.8048,-4.61598
8.18721,0.996515,0.556394,3,7,0,-6.53833,0.485874,-0.0868499,-54.9009,11.6748,-63.1405,-12.7371
8.58096,0.966087,0.556394,3,7,0,-6.2833,0.559627,-0.0311667,-15.2028,-22.7129,59.0478,-5.10969
8.1937,0.984469,0.556394,3,7,0,-7.28987,0.50553,0.149725,-43.6285,-7.35377,-17.9217,16.3949
8.95941,0.991755,0.556394,2,7,0,-7.77017,0.540705,-0.0919153,-17.0738,15.9027,33.1924,-11.8181
8.43671,0.974139,0.556394,2,7,0,-7.9302,0.518955,0.143576,25.1864,-8.11249,-3.2985,16.1207
8.58579,0.993897,0.556394,2,3,0,-8.12668,0.513434,0.131699,2.42179,10.3147,-9.62883,14.953
7.48309,0.956056,0.556394,2,3,0,-7.37134,0.504419,0.18796,-2.41044,-5.05337,-17.732,19.6979
9.05273,1,0.556394,2,3,0,-7.20977,0.494115,0.0419774,-5.45839,20.6534,-37.6728,4.82931
8.75358,0.980808,0.556394,2,3,0,-8.55272,0.485593,0.00618869,18.5407,-4.30409,-52.8522,-0.171521
7.6829,0.94015,0.556394,2,7,0,-6.9437,0.572416,0.0789494,-45.5632,1.25797,63.49,6.65096
8.86063,0.987058,0.556394,2,7,0,-7.15053,0.528755,0.113257,68.6062,3.39668,8.00795,13.227
9.07938,0.998596,0.556394,3,7,0,-8.25655,0.493924,-0.0310545,-15.5958,13.0984,-43.88,-4.10151
9.15785,0.997116,0.556394,2,3,0,-8.81181,0.494925,0.0218857,-25.5017,-5.2101,-38.0714,2.56615
8.88194,0.983594,0.556394,3,7,0,-8.62751,0.554659,0.0344764,-14.8426,6.41364,44.973,3.56538
7.69222,0.958656,0.556394,3,7,0,-7.37219,0.469732,0.0552267,8.59186,8.27257,-68.845,3.74745
8.57779,1,0.556394,2,3,0,-7.55267,0.489717,0.0851099,53.6992,-1.34756,-40.0315,9.19424
5.92194,0.807007,0.556394,1,3,0,-3.86671,0.452747,0.131138,-72.3523,6.96504,-78.4274,9.57419
9.10114,0.976746,0.556394,2,5,0,-5.65136,0.549634,-0.0290548,85.9481,-14.0139,43.2095,-3.81229
9.09395,1,0.556394,3,7,0,-8.98667,0.492762,0.00800886,0.199407,-4.99693,-42.2742,0.731328
9.52156,0.863768,0.556394,1,3,0,-6.27074,0.531038,0.0418352,94.07,5.47738,12.3259,5.74681
8.15629,0.931694,0.556394,2,7,0,-7.44758,0.477756,0.063963,-44.5498,-1.40824,-57.2564,5.74879
9.27507,1,0.556394,3,7,0,-8.14459,0.546593,-0.00129471,45.7609,-9.54889,36.3931,-0.0518024
9.36976,0.996733,0.556394,3,7,0,-8.77861,0.50264,0.0326748,20.3815,10.1732,-26.6196,4.31654
9.41216,1,0.556394,1,1,0,-9.35906,0.504746,0.0350064,-11.9333,0.816468,-23.6033,4.68808
9.5234,0.988848,0.556394,2,7,0,-8.99662,0.537483,0.0141633,35.8771,-4.11327,22.2485,2.3451
9.12245,0.953043,0.556394,3,7,0,-8.47755,0.535071,0.0844358,-10.6875,11.8635,16.3394,10.1971
8.62077,0.972369,0.556394,3,7,0,-7.72504,0.487028,0.0655403,-44.3285,-6.86543,-45.0983,6.86925
8.66289,0.991487,0.556394,2,3,0,-8.26484,0.484372,0.0291062,-26.7212,5.83255,-52.1875,2.46753
9.31696,0.997582,0.556394,2,7,0,-8.43751,0.537304,-0.0657325,-49.1316,2.54535,25.7939,-7.88895
8.90606,0.903607,0.556394,2,3,0,-7.85796,0.550794,-0.0546697,38.8211,-10.9641,47.3802,-7.34967
9.65713,0.968705,0.556394,1,3,0,-8.33134,0.529729,-0.0271329,-57.0255,6.44668,12.1093,-2.46679
9.53591,0.98551,0.556394,2,7,0,-9.31995,0.511642,0.0362736,18.5127,-4.70383,-14.1006,5.09085
8.84131,0.951351,0.556394,2,3,0,-8.64277,0.524146,0.116514,13.0011,-5.68644,2.5772,13.59
9.27154,0.998168,0.556394,3,7,0,-8.57157,0.503364,-0.059732,-1.11352,12.7609,-30.8063,-7.2424
9.40188,0.998016,0.556394,3,7,0,-9.14416,0.509334,-0.0630845,22.5464,4.27146,-21.0454,-7.39422
9.46023,0.996088,0.556394,3,7,0,-9.16972,0.531913,0.0499404,26.3409,3.26245,13.2931,6.62228
