# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1207707844
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df0_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,aux_unscaled,p_gamma.1,p_aux_unscaled,g_gamma.1,g_aux_unscaled
6.44304,0.962948,0.663584,1,1,0,-6.3893,0.582706,0.139955,-0.339385,-3.83378,67.6804,11.7006
6.05944,0.976376,0.663584,3,7,0,-4.79999,0.475776,-0.157621,-56.1867,7.56037,-93.0827,-25.67
8.59421,1,0.663584,2,3,0,-6.0152,0.488442,-0.0634851,-47.2498,-22.4159,-55.9733,-9.05504
9.61092,1,0.663584,2,3,0,-8.6649,0.514205,-0.0410747,48.524,6.66763,-12.3576,-4.27266
8.0602,0.873309,0.663584,2,3,0,-7.7825,0.48268,0.1063,26.925,3.15801,-46.7568,10.7738
8.85722,0.986473,0.663584,2,5,0,-7.86504,0.543121,-0.0933085,-43.3515,10.0186,37.5693,-12.1931
9.15735,1,0.663584,2,3,0,-8.81721,0.543451,-0.0619031,11.1434,-9.04309,35.8366,-7.73699
9.48915,1,0.663584,2,3,0,-9.1081,0.531391,-0.0589015,-32.4994,2.844,15.653,-6.70617
9.64267,0.990473,0.663584,3,7,0,-9.13397,0.511339,-0.00731113,4.14485,-11.7326,-15.8333,-0.0584466
9.71581,1,0.663584,2,3,0,-9.63923,0.521378,0.00498187,-15.1073,-0.413425,-0.815412,1.5994
9.38957,0.934396,0.663584,1,3,0,-8.87036,0.543205,-0.00544513,38.917,-2.03935,31.653,-0.333847
9.30439,0.835961,0.663584,1,3,0,-6.61137,0.498269,-0.0111721,-89.9204,-0.780111,-35.6321,-1.20806
9.22087,0.997303,0.663584,3,7,0,-9.07233,0.545753,0.0361071,-10.1537,5.59112,32.6264,4.44205
7.73268,0.899446,0.663584,2,3,0,-7.46977,0.568845,-0.0597605,22.8017,4.95993,77.8038,-10.3165
8.37082,0.976403,0.663584,3,7,0,-6.07128,0.492428,0.113717,-71.9735,-12.5513,-34.6316,12.3073
8.16837,0.992483,0.663584,3,7,0,-7.40903,0.541179,-0.141576,45.3086,4.56579,37.5763,-19.492
7.91852,0.985529,0.663584,2,7,0,-7.53614,0.553753,-0.121887,8.64909,9.89106,59.7375,-17.5748
9.25062,1,0.663584,2,3,0,-7.67667,0.547251,-0.00245497,41.8166,-16.477,37.4502,-0.243278
9.16869,0.990572,0.663584,2,3,0,-8.92293,0.547495,0.0345188,-26.4796,1.84427,35.1233,4.1425
7.88023,0.945763,0.663584,3,7,0,-7.21427,0.554943,0.140815,-39.7326,-6.20309,36.6969,14.671
8.44703,1,0.663584,2,3,0,-7.71786,0.556358,0.0894056,10.8644,13.7406,42.4,9.46284
9.05943,1,0.663584,3,7,0,-8.43529,0.495751,-0.0498437,23.9934,10.8801,-42.5843,-6.45065
8.87272,0.958005,0.663584,3,7,0,-7.70177,0.527496,-0.119773,-41.3574,-12.8328,10.3926,-15.4109
8.11482,0.946186,0.663584,2,5,0,-7.81894,0.515569,0.161589,-5.81909,8.82554,-6.79426,17.7015
9.07299,0.976316,0.663584,3,7,0,-6.30969,0.52037,-0.107748,-90.9777,-1.55611,-2.86246,-13.5353
8.9646,0.936661,0.663584,3,7,0,-7.79542,0.546841,0.0709328,37.2,-13.9262,31.8274,8.21902
7.84369,0.93921,0.663584,3,7,0,-7.28497,0.566286,-0.067635,-24.4406,-9.92488,74.7246,-11.0625
6.83849,0.866882,0.663584,1,1,0,-6.75922,0.578264,-0.0668142,4.31819,-4.47174,94.7512,-12.9674
8.24561,1,0.663584,2,3,0,-6.53509,0.555363,-0.0947051,-71.5752,-1.24383,59.4453,-13.5852
7.52538,0.894502,0.663584,1,1,0,-7.45061,0.56514,-0.0982609,3.53697,-4.39598,77.3813,-15.4591
4.56385,0.827149,0.663584,3,7,0,-3.03768,0.437512,0.0100774,22.6603,-19.2588,-121.823,-8.05021
5.46979,0.992104,0.663584,3,7,0,-2.96464,0.599852,0.0779079,38.1975,-23.5097,98.2032,2.10995
5.30189,0.99937,0.663584,1,1,0,-5.01286,0.601298,0.0880376,29.2501,-1.08561,98.0259,3.02361
9.56747,0.989393,0.663584,2,5,0,-5.48348,0.535726,0.0109348,-106.16,-9.55353,19.8615,2.03581
7.3363,0.85119,0.663584,2,3,0,-7.29105,0.571837,-0.0730334,-9.44753,-2.06253,84.9889,-12.7381
7.91437,0.964455,0.663584,3,7,0,-5.21157,0.529355,0.172208,-90.1142,-0.323446,7.7466,18.6126
7.37527,0.975725,0.663584,2,7,0,-6.67064,0.525831,-0.19131,16.0753,13.0116,8.39581,-27.174
8.79478,0.993785,0.663584,3,7,0,-6.62048,0.489917,-0.048177,-10.1942,24.1988,-51.899,-6.77385
9.13805,0.999826,0.663584,2,7,0,-8.70436,0.549766,0.0165241,-32.4331,-4.78413,39.6425,1.86693
9.10933,0.998947,0.663584,3,7,0,-8.76221,0.500104,-0.0664175,24.1356,-6.47647,-36.6996,-8.3874
7.90915,0.899121,0.663584,3,7,0,-6.88193,0.48251,0.118858,-49.4612,-7.63653,-45.7992,12.0208
6.54352,0.947773,0.663584,2,3,0,-6.2528,0.478525,0.195612,26.2859,-4.07829,-43.2755,18.7709
8.66606,0.988081,0.663584,2,7,0,-6.29883,0.52877,-0.131512,-57.3515,18.6623,13.0762,-17.2639
9.43265,0.98902,0.663584,2,3,0,-8.32883,0.534578,-0.0586359,-6.21081,-17.2792,20.9194,-6.78627
9.70744,0.98776,0.663584,1,3,0,-9.23802,0.522223,-0.0257294,28.1201,-7.51347,0.442551,-2.19388
9.16459,0.913081,0.663584,1,3,0,-8.58791,0.499172,-0.0546099,39.7913,3.69038,-37.3753,-6.82647
7.31206,0.794409,0.663584,2,3,0,-5.98561,0.47069,0.116475,56.4463,8.53421,-59.8126,10.5367
9.56268,0.98822,0.663584,2,5,0,-7.51439,0.536703,-0.00106995,62.29,-14.3939,21.7853,0.549567
9.36291,0.979476,0.663584,2,7,0,-9.13242,0.53987,-0.0485663,2.48141,7.9068,29.0866,-5.68814
8.92074,0.900266,0.663584,3,7,0,-7.20518,0.502778,0.0922235,-6.15351,-21.5882,-23.4696,10.7545
8.58005,0.992466,0.663584,3,7,0,-8.40558,0.489483,0.0838284,-16.6886,-4.73082,-40.4257,9.04086
8.79735,0.95928,0.663584,3,7,0,-6.98727,0.553241,-0.0530502,6.95351,22.1577,51.2312,-7.36759
7.77252,0.90739,0.663584,2,7,0,-6.61177,0.476143,-0.0641249,-56.4107,5.27747,-76.6239,-10.7732
7.67681,0.998558,0.663584,2,3,0,-7.42318,0.473203,-0.0508139,19.6889,5.83996,-79.4065,-9.32857
7.12229,0.924758,0.663584,1,1,0,-7.00682,0.467069,-0.0542847,-15.9811,-2.88806,-90.0213,-10.8615
8.95001,1,0.663584,2,3,0,-6.66218,0.497595,-0.0732519,82.8776,-0.744251,-41.4796,-9.54486
9.14148,0.979361,0.663584,2,3,0,-8.55408,0.50646,-0.0844743,-35.156,-6.94201,-26.9704,-10.5411
8.24582,0.910512,0.663584,2,7,0,-7.13441,0.507364,0.148438,14.773,16.8607,-15.96,16.3401
9.42409,1,0.663584,2,3,0,-8.31409,0.509472,0.0497692,14.1449,-16.8983,-16.6193,6.52913
9.56288,0.98561,0.663584,2,5,0,-9.13783,0.529622,-0.0509522,-20.1413,8.90939,12.523,-5.58233
9.59313,0.999993,0.663584,3,7,0,-9.43908,0.50897,-0.0174585,-2.16762,6.45992,-19.7694,-1.40506
9.5595,0.998297,0.663584,3,7,0,-9.42957,0.535514,-0.0277158,7.15216,5.55869,21.1242,-2.73321
9.53633,0.990521,0.663584,3,7,0,-9.29126,0.532261,0.0361154,-26.7163,1.43735,14.1422,5.07222
9.58777,0.993156,0.663584,2,7,0,-9.34411,0.519393,0.0392938,13.2491,7.1201,-3.46418,5.56602
7.10485,0.828257,0.663584,2,3,0,-6.91217,0.469981,0.131165,23.245,-1.87635,-58.8903,11.9354
7.9712,0.996781,0.663584,3,7,0,-6.75648,0.477428,0.0876605,-48.6723,10.8019,-55.0193,8.29912
7.53474,0.985021,0.663584,2,7,0,-6.8094,0.550927,-0.149853,45.1561,-3.5775,57.5564,-21.7722
9.35124,0.995128,0.663584,2,7,0,-6.98695,0.518626,0.0712264,44.2226,-21.6548,-4.23081,9.02615
6.83098,0.90446,0.663584,3,7,0,-6.25426,0.516079,0.224748,-3.90836,12.5076,-5.51128,22.9429
8.86639,0.971764,0.663584,3,7,0,-4.08376,0.513787,-0.11802,-110.209,14.2363,-15.1874,-15.2084
7.62934,0.912556,0.663584,2,7,0,-6.86456,0.484855,0.147094,-28.2754,-11.6827,-40.7181,14.9456
7.50893,0.992377,0.663584,1,1,0,-7.38675,0.486696,0.15945,-16.6969,2.83711,-37.7545,16.2303
9.00429,0.988563,0.663584,2,5,0,-7.47706,0.5398,-0.0905832,-38.178,16.8883,31.5066,-11.565
8.23872,0.928423,0.663584,3,7,0,-7.56091,0.488324,0.112046,33.5515,-9.10903,-39.5798,11.838
9.47535,1,0.663584,2,3,0,-8.33052,0.507227,0.0331147,-40.2123,12.8856,-20.274,4.58129
9.53706,0.990196,0.663584,2,7,0,-9.21293,0.537874,-0.00371776,-26.4899,4.97958,23.6366,0.172801
8.35921,0.915959,0.663584,2,3,0,-8.13241,0.527367,0.147637,21.981,4.25019,5.9546,16.4672
8.49478,0.998297,0.663584,3,7,0,-7.39718,0.562773,0.0235099,-9.91307,17.0713,57.3666,1.4435
8.26451,0.964872,0.663584,3,7,0,-7.29257,0.558498,-0.077882,52.4369,3.94639,62.8744,-11.4815
8.32892,1,0.663584,2,3,0,-8.1077,0.557877,-0.0755922,-21.8185,4.14566,61.5256,-11.0717
7.99365,0.984986,0.663584,2,3,0,-7.87692,0.56381,-0.0703735,-10.1034,4.75892,70.9403,-11.0997
8.79471,0.962352,0.663584,2,3,0,-7.39739,0.552936,-0.0554748,-57.661,8.92212,50.9779,-7.67078
9.65749,0.962644,0.663584,2,3,0,-8.06575,0.523416,-0.0409476,67.6216,-4.37725,2.36082,-4.16412
8.48111,0.911248,0.663584,2,3,0,-8.39427,0.487278,0.084591,13.6213,2.62044,-43.1064,8.93754
8.66878,0.985943,0.663584,3,7,0,-7.40162,0.553767,-0.0653028,-2.83635,-18.6024,53.3826,-9.12956
9.56663,1,0.663584,3,7,0,-8.66122,0.523096,-0.0581932,-47.9403,6.20273,1.91448,-6.46454
9.30968,0.877527,0.663584,1,3,0,-7.86925,0.544141,0.0266073,-37.3647,-16.3418,30.9992,3.44999
5.28427,0.776419,0.663584,2,3,0,-4.53638,0.45588,-0.0984939,-45.2739,-4.24255,-118.375,-19.9603
7.18358,1,0.663584,1,1,0,-5.52658,0.467508,-0.0522239,-55.8367,-13.0203,-88.9343,-10.486
7.25816,1,0.663584,3,7,0,-6.46311,0.578761,0.078355,20.3603,-13.41,71.5555,5.73084
8.97288,0.993783,0.663584,2,5,0,-7.31495,0.490879,-0.0219869,63.8382,9.0869,-47.7771,-3.19923
7.87325,0.954101,0.663584,3,7,0,-7.71532,0.56944,0.0779447,-10.5426,-5.75311,59.8672,6.9067
9.04735,0.898439,0.663584,2,3,0,-6.21708,0.550846,-0.029124,-91.6599,-3.06631,45.1065,-3.9281
8.39653,0.776474,0.663584,3,7,0,-4.92865,0.540773,-0.130084,-79.6554,19.2664,35.9497,-17.6266
9.52389,0.981706,0.663584,3,7,0,-7.80186,0.538415,-0.00693842,36.1723,-18.7644,24.5965,-0.249559
9.02757,0.965004,0.663584,2,3,0,-8.86042,0.552425,0.0165435,17.3131,4.29503,43.4288,1.64897
9.70871,0.998361,0.663584,3,7,0,-8.96372,0.520773,-0.0246688,47.0721,1.44283,-1.80113,-2.06095
9.61693,0.989853,0.663584,2,3,0,-9.55768,0.513022,-0.0355599,-12.875,-1.05706,-14.0919,-3.58287
9.56692,0.872962,0.663584,3,7,0,-7.17846,0.531525,-0.045071,13.3174,25.2488,15.4435,-4.85156
7.97117,0.888371,0.663584,2,3,0,-7.89185,0.523448,-0.16815,15.1272,-0.93052,3.10888,-23.145
8.34597,0.927369,0.663584,3,7,0,-6.13223,0.529445,0.147546,55.7604,-17.9629,8.23533,16.4296
6.44607,0.933533,0.663584,3,7,0,-5.14659,0.544614,0.231742,0.807704,18.8566,21.0345,23.0405
7.91806,0.996917,0.663584,2,3,0,-6.06197,0.550808,0.14765,-3.51911,22.5129,31.6653,15.5896
9.29447,1,0.663584,2,3,0,-7.77158,0.545992,0.00479648,-30.1993,-18.2678,35.0764,0.736142
9.04075,0.991851,0.663584,2,3,0,-9.03454,0.552237,0.0131198,0.278615,-1.30026,43.4556,1.25399
7.30611,0.903699,0.663584,2,3,0,-7.02471,0.563019,0.157155,-19.7716,6.43497,44.2122,15.5429
9.61385,0.992909,0.663584,2,5,0,-7.38739,0.52979,0.0258399,-52.8462,-18.8407,10.9801,3.96222
9.63831,0.958573,0.663584,3,7,0,-8.81823,0.52641,-0.0421069,48.5764,-3.08645,7.16106,-4.34487
9.6586,0.995675,0.663584,2,7,0,-9.53775,0.513528,0.00844183,9.25635,-5.02694,-12.1742,1.91089
8.80637,0.817613,0.663584,2,5,0,-6.69129,0.543741,-0.0955026,-55.5208,17.2654,38.839,-12.564
6.60226,0.723865,0.663584,3,7,0,-3.3568,0.484148,0.204231,6.88711,-29.73,-37.029,19.9524
5.24854,0.924419,0.663584,2,3,0,-4.11945,0.522065,0.287853,48.761,-9.61555,0.105525,27.5951
7.83307,1,0.663584,3,7,0,-4.61525,0.550106,-0.137679,45.9852,26.2305,54.5829,-19.6831
7.362,0.91504,0.663584,3,7,0,-5.85721,0.498249,0.18757,-67.0465,-1.55501,-23.9951,19.4085
7.61801,0.99305,0.663584,3,7,0,-5.70463,0.571258,-0.0520792,31.4184,20.8264,80.5633,-9.60137
7.02319,0.910442,0.663584,3,7,0,-5.13685,0.466298,0.117956,74.5425,-3.19021,-64.7471,10.1436
9.47508,0.98114,0.663584,2,3,0,-6.47115,0.508867,-0.0503734,-89.6484,9.49439,-21.2784,-5.68639
9.39875,0.94086,0.663584,2,3,0,-8.65308,0.518882,-0.0786455,29.8995,11.0748,-5.26293,-9.31184
9.29412,0.975285,0.663584,3,7,0,-8.88318,0.498521,0.0186672,2.97455,-10.5667,-33.2158,2.44191
8.73668,0.913743,0.663584,2,3,0,-7.94689,0.488648,0.058835,-48.1675,2.20001,-43.5846,6.2746
9.55277,0.991406,0.663584,2,7,0,-8.43332,0.519529,-0.0597403,-47.4053,10.0844,-3.99553,-6.68228
8.41223,0.87825,0.663584,2,5,0,-7.76612,0.547018,0.121465,15.1103,12.4912,28.9817,13.3452
9.18905,0.954536,0.663584,3,7,0,-6.51416,0.541568,0.0616599,42.0491,23.8958,25.5568,7.52454
9.01595,0.945185,0.663584,3,7,0,-7.86557,0.521082,-0.11198,-50.086,9.29283,-1.57497,-14.1685
7.68179,0.946681,0.663584,3,7,0,-7.53405,0.512413,0.183434,-13.8035,4.8039,-9.7274,19.535
7.92534,1,0.663584,3,7,0,-6.85025,0.540455,-0.154727,53.1526,6.07589,37.1245,-21.5903
9.68085,1,0.663584,2,7,0,-8.02052,0.514226,-0.0120778,30.2636,-19.2606,-11.6311,-0.568457
7.66745,0.777935,0.663584,2,7,0,-5.73078,0.469308,-0.00475865,-75.747,2.73182,-78.2239,-3.68474
9.14631,1,0.663584,2,3,0,-7.52989,0.50816,0.0809694,68.214,4.31143,-17.2599,9.81767
9.01559,0.980981,0.663584,3,7,0,-8.40053,0.551089,-0.0339828,27.714,9.91833,45.9291,-4.58875
9.51138,0.987228,0.663584,2,3,0,-8.65672,0.513464,-0.0577351,44.6527,-7.23237,-13.9988,-6.51851
9.50381,0.999964,0.663584,3,7,0,-9.44912,0.533981,0.0373302,6.71434,-3.29558,16.4579,5.15688
9.72042,0.987214,0.663584,1,3,0,-9.27602,0.524535,-0.00376345,22.6648,8.65063,3.85231,0.532947
9.26978,0.927516,0.663584,2,5,0,-8.6733,0.541274,0.0511424,29.3715,9.20166,25.7078,6.39047
9.29981,0.999718,0.663584,3,7,0,-9.1033,0.50465,-0.0611066,-15.2918,5.6994,-28.7519,-7.35488
9.47958,0.988883,0.663584,2,7,0,-8.92792,0.525693,0.0552829,26.4138,9.35051,4.95204,7.31865
8.70945,0.891028,0.663584,3,7,0,-6.65534,0.556374,-0.0413658,75.043,-7.01939,55.0604,-6.10702
9.5737,1,0.663584,3,7,0,-8.65094,0.52146,-0.0572332,51.6769,-3.0526,-0.788954,-6.3325
9.29646,0.938002,0.663584,2,3,0,-8.74088,0.540655,-0.0555153,-19.9517,10.7607,30.7844,-6.6746
9.31773,1,0.663584,1,1,0,-9.25593,0.539705,-0.0565981,11.8684,-2.02136,29.2843,-6.76519
9.59036,1,0.663584,2,3,0,-9.28781,0.529309,-0.0464693,27.4877,-3.73982,11.9068,-4.97663
8.9608,0.918105,0.663584,2,3,0,-8.51307,0.551723,-0.0390704,35.0198,3.29198,47.4066,-5.32341
8.68911,0.917838,0.663584,3,7,0,-7.27733,0.488315,0.0638912,-6.81593,19.5482,-43.5788,6.80241
9.44845,0.993619,0.663584,2,3,0,-8.3787,0.517672,0.0590643,46.3393,-9.85879,-5.58267,7.7222
9.07537,0.899839,0.663584,3,7,0,-6.90465,0.52327,-0.107618,-59.8855,-16.3538,2.43045,-13.5145
9.24952,0.988442,0.663584,2,3,0,-8.82779,0.519726,-0.0934209,-2.32627,10.7203,-3.92307,-11.424
9.07444,0.98077,0.663584,3,7,0,-8.63452,0.548784,-0.0426207,-9.03442,-10.6283,43.033,-5.53304
8.10202,0.96064,0.663584,3,7,0,-7.59596,0.564518,0.0844204,20.1929,-10.0677,52.9762,8.16072
9.45249,0.974785,0.663584,1,3,0,-7.38675,0.538369,0.0298642,-66.7691,-12.622,22.7921,4.13564
8.86023,0.951043,0.663584,2,7,0,-8.46029,0.496215,0.0799384,-34.5727,-0.771009,-32.29,9.12025
8.97136,0.951475,0.663584,2,5,0,-7.72126,0.547519,-0.0650956,43.8943,-12.909,42.8854,-8.50033
9.0333,1,0.663584,3,7,0,-8.51295,0.508559,0.0924643,-38.9032,-2.13718,-16.3801,11.0086
6.62245,0.867539,0.663584,2,3,0,-6.62045,0.495868,0.220465,-1.6194,0.554714,-24.7323,21.9982
6.74776,0.979178,0.663584,2,3,0,-5.50086,0.52164,0.22904,33.6055,-15.4399,-0.278096,23.3075
7.09955,1,0.663584,1,1,0,-6.68084,0.518647,0.213312,-5.72552,-10.5643,-3.16695,22.0648
8.83437,0.999356,0.663584,2,7,0,-6.93954,0.497823,0.0878437,-8.20175,-22.637,-29.7986,10.0426
9.65336,0.951841,0.663584,3,7,0,-7.01871,0.52122,-0.0422328,-77.1372,13.3837,-1.14964,-4.33031
9.64018,0.998604,0.663584,1,1,0,-9.63671,0.521317,-0.0451699,-0.551829,-0.959612,-0.999775,-4.71755
9.64796,0.954381,0.663584,2,5,0,-8.97018,0.520639,0.027721,-0.935153,13.6166,-1.80917,4.26175
9.50473,0.989923,0.663584,3,7,0,-9.37549,0.534876,0.0340495,-4.29183,-5.80442,17.798,4.75492
8.035,0.913696,0.663584,2,7,0,-7.90754,0.564765,-0.0598926,7.92654,5.40011,71.0558,-9.72947
7.20941,0.864459,0.663584,2,3,0,-5.48792,0.548388,-0.169919,-69.5072,5.57848,54.6614,-24.8826
7.62463,1,0.663584,1,1,0,-7.10363,0.544733,-0.160242,-23.6068,9.58267,46.2065,-22.8669
9.71546,1,0.663584,2,5,0,-7.80475,0.518165,-0.0109299,-36.0607,20.1115,-5.67706,-0.358257
8.94561,0.942872,0.663584,3,7,0,-8.57312,0.493562,0.057229,-29.1302,4.96576,-37.2701,6.49348
8.85841,0.952214,0.663584,2,7,0,-7.73425,0.555993,-0.00841845,-52.1283,7.75687,50.988,-1.75911
9.3657,1,0.663584,2,5,0,-8.87191,0.499924,0.000241832,38.5154,-0.186428,-32.3947,0.317988
8.77737,0.876266,0.663584,2,3,0,-7.65907,0.486139,0.0160279,-57.248,-2.75089,-51.0476,1.08648
9.24624,0.91059,0.663584,2,7,0,-7.28584,0.512996,-0.0877415,-74.8705,-5.0971,-15.6832,-10.7332
9.10476,0.970957,0.663584,3,7,0,-8.39125,0.531958,0.0903416,-0.19629,-13.9737,12.3197,10.8895
9.1137,0.977026,0.663584,2,7,0,-8.40345,0.502989,0.0729842,7.3776,13.763,-24.1181,8.769
9.60981,0.98605,0.663584,2,5,0,-8.85537,0.532585,-0.0295043,-30.3927,11.0609,16.6253,-2.8527
9.22831,0.884645,0.663584,3,7,0,-7.49234,0.50289,0.058323,-36.6873,18.7751,-24.9643,7.19192
7.208,0.907226,0.663584,2,3,0,-7.16202,0.462815,0.0438166,2.1218,-3.48903,-79.7603,1.37679
9.23172,1,0.663584,2,3,0,-7.36207,0.501931,0.0542871,74.4757,-2.55289,-26.4323,6.70177
9.64915,0.999392,0.663584,2,7,0,-9.19237,0.526551,0.0240326,29.9543,-6.57952,6.47437,3.81023
8.35587,0.810569,0.663584,1,3,0,-6.7529,0.563119,-0.0328174,-61.3181,9.81118,64.7319,-5.7617
8.73588,1,0.663584,2,3,0,-8.3547,0.558168,-0.0120742,-29.3395,5.09132,54.6407,-2.45313
8.61077,0.995813,0.663584,3,7,0,-7.70488,0.531968,0.128928,-51.8259,-1.81572,11.4189,14.6611
8.41262,0.997811,0.663584,3,7,0,-8.34819,0.52766,0.144253,-11.85,-2.20046,6.31846,16.1562
9.0748,0.998872,0.663584,2,3,0,-8.31896,0.52002,0.0981831,8.70287,14.1405,-2.32096,11.7961
8.95781,0.987715,0.663584,2,3,0,-8.70829,0.512175,0.103336,2.31908,8.23384,-11.6965,12.1979
8.79715,0.973718,0.663584,3,7,0,-7.90946,0.490185,0.0596046,36.017,11.171,-41.5087,6.48996
9.20722,0.905905,0.663584,3,7,0,-6.96861,0.539332,-0.0721269,78.0776,7.57926,29.5717,-8.89342
7.22256,0.907258,0.663584,3,7,0,-6.88075,0.521023,-0.197384,-28.2652,4.5588,-1.99724,-28.2234
8.72914,0.976773,0.663584,2,3,0,-6.80617,0.524578,-0.130043,1.38786,22.9365,5.03869,-16.9577
8.42501,0.985233,0.663584,2,3,0,-8.26442,0.535451,-0.137673,15.9298,4.5651,26.1844,-18.5009
8.02474,0.983159,0.663584,2,3,0,-7.94708,0.533408,-0.159933,-12.335,2.71926,23.2355,-22.0304
9.70101,0.979115,0.663584,3,7,0,-7.37679,0.527508,-0.00155025,-32.9096,23.1826,8.22606,0.766431
9.68888,0.992685,0.663584,3,7,0,-9.52692,0.521803,0.0167784,-13.9847,-5.14895,-0.191512,2.99689
9.58901,0.956693,0.663584,2,5,0,-9.00462,0.525214,-0.0532912,-5.94203,12.5186,5.36405,-5.8176
9.31389,0.961864,0.663584,3,7,0,-8.91788,0.533189,0.0670121,34.4681,0.420091,14.492,8.43262
8.89721,0.901435,0.663584,2,3,0,-7.57922,0.501911,0.0924762,62.6833,-1.68784,-24.5196,10.7387
6.53443,0.868691,0.663584,2,3,0,-6.46824,0.460064,0.124446,5.16646,3.95998,-71.0762,9.96961
8.88056,0.993714,0.663584,3,7,0,-6.25102,0.550616,-0.0591127,-83.229,9.42091,47.506,-7.94646
9.33544,1,0.663584,2,3,0,-8.87124,0.543894,-0.0252138,-26.4968,7.94331,33.9932,-2.87265
